date_time,day,hourly_counts,id,mdate,month,sensor_id,sensor_name,time,year
23/02/2019 5:00,Saturday,169,2572616,23,February,21,Bourke St-Russell St (West),5,2019
23/02/2019 5:00,Saturday,61,2572617,23,February,20,Chinatown-Lt Bourke St (South),5,2019
23/02/2019 5:00,Saturday,35,2572618,23,February,19,Chinatown-Swanston St (North),5,2019
23/02/2019 5:00,Saturday,208,2572619,23,February,22,Flinders St-Elizabeth St (East),5,2019
23/02/2019 5:00,Saturday,26,2572620,23,February,27,QV Market-Peel St,5,2019
23/02/2019 5:00,Saturday,42,2572621,23,February,28,The Arts Centre,5,2019
23/02/2019 5:00,Saturday,10,2572622,23,February,31,Lygon St (West),5,2019
23/02/2019 5:00,Saturday,89,2572623,23,February,30,Lonsdale St (South),5,2019
23/02/2019 5:00,Saturday,14,2572624,23,February,33,Flinders St-Spring St (West),5,2019
23/02/2019 5:00,Saturday,23,2572625,23,February,34,Flinders St-Spark La,5,2019
23/02/2019 5:00,Saturday,11,2572626,23,February,39,Alfred Place,5,2019
23/02/2019 5:00,Saturday,10,2572627,23,February,37,Lygon St (East),5,2019
23/02/2019 5:00,Saturday,18,2572628,23,February,40,Lonsdale St-Spring St (West),5,2019
23/02/2019 5:00,Saturday,17,2572629,23,February,36,Queen St (West),5,2019
23/02/2019 5:00,Saturday,39,2572630,23,February,29,St Kilda Rd-Alexandra Gardens,5,2019
23/02/2019 5:00,Saturday,19,2572631,23,February,42,Grattan St-Swanston St (West),5,2019
23/02/2019 5:00,Saturday,1,2572632,23,February,43,Monash Rd-Swanston St (West),5,2019
23/02/2019 5:00,Saturday,1,2572633,23,February,44,Tin Alley-Swanston St (West),5,2019
23/02/2019 5:00,Saturday,85,2572634,23,February,35,Southbank,5,2019
23/02/2019 5:00,Saturday,2,2572635,23,February,46,Pelham St (S),5,2019
23/02/2019 5:00,Saturday,111,2572636,23,February,47,Melbourne Central-Elizabeth St (East),5,2019
23/02/2019 5:00,Saturday,24,2572637,23,February,48,QVM-Queen St (East),5,2019
23/02/2019 5:00,Saturday,29,2572638,23,February,49,QVM-Therry St (South),5,2019
23/02/2019 5:00,Saturday,1,2572639,23,February,50,Faraday St-Lygon St (West),5,2019
23/02/2019 5:00,Saturday,14,2572640,23,February,51,QVM-Franklin St (North),5,2019
23/02/2019 5:00,Saturday,27,2572641,23,February,52,Elizabeth St-Lonsdale St (South),5,2019
23/02/2019 5:00,Saturday,6,2572642,23,February,54,Lincoln-Swanston(West),5,2019
23/02/2019 5:00,Saturday,20,2572643,23,February,56,Lonsdale St - Elizabeth St (North),5,2019
23/02/2019 5:00,Saturday,19,2572644,23,February,57,Bourke St Bridge,5,2019
23/02/2019 5:00,Saturday,49,2572645,23,February,58,Bourke St - Spencer St (North),5,2019
23/02/2019 5:00,Saturday,82,2572646,23,February,59,Swanston St - RMIT Building 80,5,2019
23/02/2019 6:00,Saturday,141,2572647,23,February,4,Town Hall (West),6,2019
23/02/2019 6:00,Saturday,45,2572648,23,February,17,Collins Place (South),6,2019
23/02/2019 6:00,Saturday,31,2572649,23,February,18,Collins Place (North),6,2019
23/02/2019 6:00,Saturday,61,2572650,23,February,53,Collins St (North),6,2019
23/02/2019 6:00,Saturday,33,2572651,23,February,2,Bourke Street Mall (South),6,2019
23/02/2019 6:00,Saturday,63,2572652,23,February,1,Bourke Street Mall (North),6,2019
23/02/2019 6:00,Saturday,41,2572653,23,February,15,State Library,6,2019
23/02/2019 6:00,Saturday,52,2572654,23,February,9,Southern Cross Station,6,2019
23/02/2019 6:00,Saturday,19,2572655,23,February,10,Victoria Point,6,2019
23/02/2019 6:00,Saturday,42,2572656,23,February,12,New Quay,6,2019
23/02/2019 6:00,Saturday,24,2572657,23,February,11,Waterfront City,6,2019
23/02/2019 6:00,Saturday,43,2572658,23,February,8,Webb Bridge,6,2019
23/02/2019 6:00,Saturday,44,2572659,23,February,5,Princes Bridge,6,2019
23/02/2019 6:00,Saturday,270,2572660,23,February,6,Flinders Street Station Underpass,6,2019
23/02/2019 6:00,Saturday,113,2572661,23,February,14,Sandridge Bridge,6,2019
23/02/2019 6:00,Saturday,127,2572662,23,February,26,QV Market-Elizabeth St (West),6,2019
23/02/2019 6:00,Saturday,271,2572663,23,February,24,Spencer St-Collins St (North),6,2019
23/02/2019 6:00,Saturday,48,2572664,23,February,23,Spencer St-Collins St (South),6,2019
23/02/2019 6:00,Saturday,103,2572665,23,February,25,Melbourne Convention Exhibition Centre,6,2019
23/02/2019 6:00,Saturday,101,2572666,23,February,21,Bourke St-Russell St (West),6,2019
23/02/2019 6:00,Saturday,26,2572667,23,February,20,Chinatown-Lt Bourke St (South),6,2019
23/02/2019 6:00,Saturday,75,2572668,23,February,19,Chinatown-Swanston St (North),6,2019
23/02/2019 6:00,Saturday,298,2572669,23,February,22,Flinders St-Elizabeth St (East),6,2019
23/02/2019 6:00,Saturday,34,2572670,23,February,27,QV Market-Peel St,6,2019
23/02/2019 6:00,Saturday,65,2572671,23,February,28,The Arts Centre,6,2019
23/02/2019 6:00,Saturday,27,2572672,23,February,31,Lygon St (West),6,2019
23/02/2019 6:00,Saturday,74,2572673,23,February,30,Lonsdale St (South),6,2019
23/02/2019 6:00,Saturday,37,2572674,23,February,33,Flinders St-Spring St (West),6,2019
23/02/2019 6:00,Saturday,69,2572675,23,February,34,Flinders St-Spark La,6,2019
23/02/2019 6:00,Saturday,49,2572676,23,February,39,Alfred Place,6,2019
23/02/2019 6:00,Saturday,9,2572677,23,February,37,Lygon St (East),6,2019
23/02/2019 6:00,Saturday,29,2572678,23,February,40,Lonsdale St-Spring St (West),6,2019
23/02/2019 6:00,Saturday,39,2572679,23,February,36,Queen St (West),6,2019
23/02/2019 6:00,Saturday,92,2572680,23,February,29,St Kilda Rd-Alexandra Gardens,6,2019
23/02/2019 6:00,Saturday,26,2572681,23,February,42,Grattan St-Swanston St (West),6,2019
23/02/2019 6:00,Saturday,7,2572682,23,February,43,Monash Rd-Swanston St (West),6,2019
23/02/2019 6:00,Saturday,8,2572683,23,February,44,Tin Alley-Swanston St (West),6,2019
23/02/2019 6:00,Saturday,217,2572684,23,February,35,Southbank,6,2019
23/02/2019 6:00,Saturday,6,2572685,23,February,46,Pelham St (S),6,2019
23/02/2019 6:00,Saturday,91,2572686,23,February,47,Melbourne Central-Elizabeth St (East),6,2019
23/02/2019 6:00,Saturday,65,2572687,23,February,48,QVM-Queen St (East),6,2019
23/02/2019 6:00,Saturday,53,2572688,23,February,49,QVM-Therry St (South),6,2019
23/02/2019 6:00,Saturday,21,2572689,23,February,50,Faraday St-Lygon St (West),6,2019
23/02/2019 6:00,Saturday,19,2572690,23,February,51,QVM-Franklin St (North),6,2019
23/02/2019 6:00,Saturday,26,2572691,23,February,52,Elizabeth St-Lonsdale St (South),6,2019
23/02/2019 6:00,Saturday,11,2572692,23,February,54,Lincoln-Swanston(West),6,2019
23/02/2019 6:00,Saturday,36,2572693,23,February,56,Lonsdale St - Elizabeth St (North),6,2019
23/02/2019 6:00,Saturday,41,2572694,23,February,57,Bourke St Bridge,6,2019
23/02/2019 6:00,Saturday,133,2572695,23,February,58,Bourke St - Spencer St (North),6,2019
23/02/2019 6:00,Saturday,128,2572696,23,February,59,Swanston St - RMIT Building 80,6,2019
23/02/2019 7:00,Saturday,248,2572697,23,February,4,Town Hall (West),7,2019
23/02/2019 7:00,Saturday,99,2572698,23,February,17,Collins Place (South),7,2019
23/02/2019 7:00,Saturday,29,2572699,23,February,18,Collins Place (North),7,2019
23/02/2019 7:00,Saturday,184,2572700,23,February,53,Collins St (North),7,2019
23/02/2019 7:00,Saturday,115,2572701,23,February,2,Bourke Street Mall (South),7,2019
23/02/2019 7:00,Saturday,114,2572702,23,February,1,Bourke Street Mall (North),7,2019
23/02/2019 7:00,Saturday,103,2572703,23,February,15,State Library,7,2019
23/02/2019 7:00,Saturday,49,2572704,23,February,9,Southern Cross Station,7,2019
23/02/2019 7:00,Saturday,33,2572705,23,February,10,Victoria Point,7,2019
23/02/2019 7:00,Saturday,106,2572706,23,February,12,New Quay,7,2019
23/02/2019 7:00,Saturday,40,2572707,23,February,11,Waterfront City,7,2019
23/02/2019 7:00,Saturday,104,2572708,23,February,8,Webb Bridge,7,2019
23/02/2019 7:00,Saturday,116,2572709,23,February,5,Princes Bridge,7,2019
23/02/2019 7:00,Saturday,389,2572710,23,February,6,Flinders Street Station Underpass,7,2019
23/02/2019 7:00,Saturday,174,2572711,23,February,14,Sandridge Bridge,7,2019
23/02/2019 7:00,Saturday,281,2572712,23,February,26,QV Market-Elizabeth St (West),7,2019
23/02/2019 7:00,Saturday,592,2572713,23,February,24,Spencer St-Collins St (North),7,2019
23/02/2019 7:00,Saturday,74,2572714,23,February,23,Spencer St-Collins St (South),7,2019
23/02/2019 7:00,Saturday,228,2572715,23,February,25,Melbourne Convention Exhibition Centre,7,2019
23/02/2019 7:00,Saturday,90,2572716,23,February,21,Bourke St-Russell St (West),7,2019
23/02/2019 7:00,Saturday,92,2572717,23,February,20,Chinatown-Lt Bourke St (South),7,2019
23/02/2019 7:00,Saturday,108,2572718,23,February,19,Chinatown-Swanston St (North),7,2019
23/02/2019 7:00,Saturday,508,2572719,23,February,22,Flinders St-Elizabeth St (East),7,2019
23/02/2019 7:00,Saturday,63,2572720,23,February,27,QV Market-Peel St,7,2019
23/02/2019 7:00,Saturday,105,2572721,23,February,28,The Arts Centre,7,2019
23/02/2019 7:00,Saturday,54,2572722,23,February,31,Lygon St (West),7,2019
23/02/2019 7:00,Saturday,64,2572723,23,February,30,Lonsdale St (South),7,2019
23/02/2019 7:00,Saturday,65,2572724,23,February,33,Flinders St-Spring St (West),7,2019
23/02/2019 7:00,Saturday,99,2572725,23,February,34,Flinders St-Spark La,7,2019
23/02/2019 7:00,Saturday,57,2572726,23,February,39,Alfred Place,7,2019
23/02/2019 7:00,Saturday,22,2572727,23,February,37,Lygon St (East),7,2019
23/02/2019 7:00,Saturday,46,2572728,23,February,40,Lonsdale St-Spring St (West),7,2019
23/02/2019 7:00,Saturday,45,2572729,23,February,36,Queen St (West),7,2019
23/02/2019 7:00,Saturday,151,2572730,23,February,29,St Kilda Rd-Alexandra Gardens,7,2019
23/02/2019 7:00,Saturday,29,2572731,23,February,42,Grattan St-Swanston St (West),7,2019
23/02/2019 7:00,Saturday,18,2572732,23,February,43,Monash Rd-Swanston St (West),7,2019
23/02/2019 7:00,Saturday,15,2572733,23,February,44,Tin Alley-Swanston St (West),7,2019
23/02/2019 7:00,Saturday,595,2572734,23,February,35,Southbank,7,2019
23/02/2019 7:00,Saturday,8,2572735,23,February,46,Pelham St (S),7,2019
23/02/2019 7:00,Saturday,225,2572736,23,February,47,Melbourne Central-Elizabeth St (East),7,2019
23/02/2019 7:00,Saturday,123,2572737,23,February,48,QVM-Queen St (East),7,2019
23/02/2019 7:00,Saturday,90,2572738,23,February,49,QVM-Therry St (South),7,2019
23/02/2019 7:00,Saturday,51,2572739,23,February,50,Faraday St-Lygon St (West),7,2019
23/02/2019 7:00,Saturday,65,2572740,23,February,51,QVM-Franklin St (North),7,2019
23/02/2019 7:00,Saturday,50,2572741,23,February,52,Elizabeth St-Lonsdale St (South),7,2019
23/02/2019 7:00,Saturday,30,2572742,23,February,54,Lincoln-Swanston(West),7,2019
23/02/2019 7:00,Saturday,80,2572743,23,February,56,Lonsdale St - Elizabeth St (North),7,2019
23/02/2019 7:00,Saturday,69,2572744,23,February,57,Bourke St Bridge,7,2019
23/02/2019 7:00,Saturday,229,2572745,23,February,58,Bourke St - Spencer St (North),7,2019
23/02/2019 7:00,Saturday,92,2572746,23,February,59,Swanston St - RMIT Building 80,7,2019
23/02/2019 8:00,Saturday,472,2572747,23,February,4,Town Hall (West),8,2019
23/02/2019 8:00,Saturday,122,2572748,23,February,17,Collins Place (South),8,2019
23/02/2019 8:00,Saturday,80,2572749,23,February,18,Collins Place (North),8,2019
23/02/2019 8:00,Saturday,5,2572750,23,February,53,Collins St (North),8,2019
23/02/2019 8:00,Saturday,243,2572751,23,February,2,Bourke Street Mall (South),8,2019
23/02/2019 8:00,Saturday,305,2572752,23,February,1,Bourke Street Mall (North),8,2019
23/02/2019 8:00,Saturday,210,2572753,23,February,15,State Library,8,2019
23/02/2019 8:00,Saturday,109,2572754,23,February,9,Southern Cross Station,8,2019
23/02/2019 8:00,Saturday,50,2572755,23,February,10,Victoria Point,8,2019
23/02/2019 8:00,Saturday,145,2572756,23,February,12,New Quay,8,2019
23/02/2019 8:00,Saturday,36,2572757,23,February,11,Waterfront City,8,2019
23/02/2019 8:00,Saturday,161,2572758,23,February,8,Webb Bridge,8,2019
23/02/2019 8:00,Saturday,128,2572759,23,February,5,Princes Bridge,8,2019
23/02/2019 8:00,Saturday,584,2572760,23,February,6,Flinders Street Station Underpass,8,2019
23/02/2019 8:00,Saturday,219,2572761,23,February,14,Sandridge Bridge,8,2019
23/02/2019 8:00,Saturday,470,2572762,23,February,26,QV Market-Elizabeth St (West),8,2019
23/02/2019 8:00,Saturday,898,2572763,23,February,24,Spencer St-Collins St (North),8,2019
23/02/2019 8:00,Saturday,126,2572764,23,February,23,Spencer St-Collins St (South),8,2019
23/02/2019 8:00,Saturday,453,2572765,23,February,25,Melbourne Convention Exhibition Centre,8,2019
23/02/2019 8:00,Saturday,105,2572766,23,February,21,Bourke St-Russell St (West),8,2019
23/02/2019 8:00,Saturday,82,2572767,23,February,20,Chinatown-Lt Bourke St (South),8,2019
23/02/2019 8:00,Saturday,122,2572768,23,February,19,Chinatown-Swanston St (North),8,2019
23/02/2019 8:00,Saturday,960,2572769,23,February,22,Flinders St-Elizabeth St (East),8,2019
23/02/2019 8:00,Saturday,133,2572770,23,February,27,QV Market-Peel St,8,2019
23/02/2019 8:00,Saturday,314,2572771,23,February,28,The Arts Centre,8,2019
23/02/2019 8:00,Saturday,85,2572772,23,February,31,Lygon St (West),8,2019
23/02/2019 8:00,Saturday,82,2572773,23,February,30,Lonsdale St (South),8,2019
23/02/2019 8:00,Saturday,133,2572774,23,February,33,Flinders St-Spring St (West),8,2019
23/02/2019 8:00,Saturday,126,2572775,23,February,34,Flinders St-Spark La,8,2019
23/02/2019 8:00,Saturday,101,2572776,23,February,39,Alfred Place,8,2019
23/02/2019 8:00,Saturday,57,2572777,23,February,37,Lygon St (East),8,2019
23/02/2019 8:00,Saturday,155,2572778,23,February,40,Lonsdale St-Spring St (West),8,2019
23/02/2019 8:00,Saturday,141,2572779,23,February,36,Queen St (West),8,2019
23/02/2019 8:00,Saturday,400,2572780,23,February,29,St Kilda Rd-Alexandra Gardens,8,2019
23/02/2019 8:00,Saturday,90,2572781,23,February,42,Grattan St-Swanston St (West),8,2019
23/02/2019 8:00,Saturday,27,2572782,23,February,43,Monash Rd-Swanston St (West),8,2019
23/02/2019 8:00,Saturday,33,2572783,23,February,44,Tin Alley-Swanston St (West),8,2019
23/02/2019 8:00,Saturday,746,2572784,23,February,35,Southbank,8,2019
23/02/2019 8:00,Saturday,55,2572785,23,February,46,Pelham St (S),8,2019
23/02/2019 8:00,Saturday,336,2572786,23,February,47,Melbourne Central-Elizabeth St (East),8,2019
23/02/2019 8:00,Saturday,240,2572787,23,February,48,QVM-Queen St (East),8,2019
23/02/2019 8:00,Saturday,157,2572788,23,February,49,QVM-Therry St (South),8,2019
23/02/2019 8:00,Saturday,82,2572789,23,February,50,Faraday St-Lygon St (West),8,2019
23/02/2019 8:00,Saturday,115,2572790,23,February,51,QVM-Franklin St (North),8,2019
23/02/2019 8:00,Saturday,128,2572791,23,February,52,Elizabeth St-Lonsdale St (South),8,2019
23/02/2019 8:00,Saturday,44,2572792,23,February,54,Lincoln-Swanston(West),8,2019
23/02/2019 8:00,Saturday,148,2572793,23,February,56,Lonsdale St - Elizabeth St (North),8,2019
23/02/2019 8:00,Saturday,171,2572794,23,February,57,Bourke St Bridge,8,2019
23/02/2019 8:00,Saturday,344,2572795,23,February,58,Bourke St - Spencer St (North),8,2019
23/02/2019 8:00,Saturday,345,2572796,23,February,59,Swanston St - RMIT Building 80,8,2019
23/02/2019 9:00,Saturday,951,2572797,23,February,4,Town Hall (West),9,2019
23/02/2019 9:00,Saturday,164,2572798,23,February,17,Collins Place (South),9,2019
23/02/2019 9:00,Saturday,96,2572799,23,February,18,Collins Place (North),9,2019
23/02/2019 9:00,Saturday,2,2572800,23,February,53,Collins St (North),9,2019
23/02/2019 9:00,Saturday,623,2572801,23,February,2,Bourke Street Mall (South),9,2019
23/02/2019 9:00,Saturday,790,2572802,23,February,1,Bourke Street Mall (North),9,2019
23/02/2019 9:00,Saturday,296,2572803,23,February,15,State Library,9,2019
23/02/2019 9:00,Saturday,152,2572804,23,February,9,Southern Cross Station,9,2019
23/02/2019 9:00,Saturday,79,2572805,23,February,10,Victoria Point,9,2019
23/02/2019 9:00,Saturday,285,2572806,23,February,12,New Quay,9,2019
23/02/2019 9:00,Saturday,75,2572807,23,February,11,Waterfront City,9,2019
23/02/2019 9:00,Saturday,179,2572808,23,February,8,Webb Bridge,9,2019
23/02/2019 9:00,Saturday,237,2572809,23,February,5,Princes Bridge,9,2019
23/02/2019 9:00,Saturday,1004,2572810,23,February,6,Flinders Street Station Underpass,9,2019
23/02/2019 9:00,Saturday,433,2572811,23,February,14,Sandridge Bridge,9,2019
23/02/2019 9:00,Saturday,751,2572812,23,February,26,QV Market-Elizabeth St (West),9,2019
23/02/2019 9:00,Saturday,1293,2572813,23,February,24,Spencer St-Collins St (North),9,2019
23/02/2019 9:00,Saturday,190,2572814,23,February,23,Spencer St-Collins St (South),9,2019
23/02/2019 9:00,Saturday,623,2572815,23,February,25,Melbourne Convention Exhibition Centre,9,2019
23/02/2019 9:00,Saturday,265,2572816,23,February,21,Bourke St-Russell St (West),9,2019
23/02/2019 9:00,Saturday,167,2572817,23,February,20,Chinatown-Lt Bourke St (South),9,2019
23/02/2019 9:00,Saturday,214,2572818,23,February,19,Chinatown-Swanston St (North),9,2019
23/02/2019 9:00,Saturday,1647,2572819,23,February,22,Flinders St-Elizabeth St (East),9,2019
23/02/2019 9:00,Saturday,205,2572820,23,February,27,QV Market-Peel St,9,2019
23/02/2019 9:00,Saturday,625,2572821,23,February,28,The Arts Centre,9,2019
23/02/2019 9:00,Saturday,105,2572822,23,February,31,Lygon St (West),9,2019
23/02/2019 9:00,Saturday,89,2572823,23,February,30,Lonsdale St (South),9,2019
23/02/2019 9:00,Saturday,101,2572824,23,February,33,Flinders St-Spring St (West),9,2019
23/02/2019 9:00,Saturday,135,2572825,23,February,34,Flinders St-Spark La,9,2019
23/02/2019 9:00,Saturday,157,2572826,23,February,39,Alfred Place,9,2019
23/02/2019 9:00,Saturday,101,2572827,23,February,37,Lygon St (East),9,2019
23/02/2019 9:00,Saturday,157,2572828,23,February,40,Lonsdale St-Spring St (West),9,2019
23/02/2019 9:00,Saturday,176,2572829,23,February,36,Queen St (West),9,2019
23/02/2019 9:00,Saturday,678,2572830,23,February,29,St Kilda Rd-Alexandra Gardens,9,2019
23/02/2019 9:00,Saturday,162,2572831,23,February,42,Grattan St-Swanston St (West),9,2019
23/02/2019 9:00,Saturday,88,2572832,23,February,43,Monash Rd-Swanston St (West),9,2019
23/02/2019 9:00,Saturday,77,2572833,23,February,44,Tin Alley-Swanston St (West),9,2019
23/02/2019 9:00,Saturday,1312,2572834,23,February,35,Southbank,9,2019
23/02/2019 9:00,Saturday,47,2572835,23,February,46,Pelham St (S),9,2019
23/02/2019 9:00,Saturday,837,2572836,23,February,47,Melbourne Central-Elizabeth St (East),9,2019
23/02/2019 9:00,Saturday,415,2572837,23,February,48,QVM-Queen St (East),9,2019
23/02/2019 9:00,Saturday,283,2572838,23,February,49,QVM-Therry St (South),9,2019
23/02/2019 9:00,Saturday,240,2572839,23,February,50,Faraday St-Lygon St (West),9,2019
23/02/2019 9:00,Saturday,144,2572840,23,February,51,QVM-Franklin St (North),9,2019
23/02/2019 9:00,Saturday,382,2572841,23,February,52,Elizabeth St-Lonsdale St (South),9,2019
23/02/2019 9:00,Saturday,93,2572842,23,February,54,Lincoln-Swanston(West),9,2019
23/02/2019 9:00,Saturday,275,2572843,23,February,56,Lonsdale St - Elizabeth St (North),9,2019
23/02/2019 9:00,Saturday,174,2572844,23,February,57,Bourke St Bridge,9,2019
23/02/2019 9:00,Saturday,544,2572845,23,February,58,Bourke St - Spencer St (North),9,2019
23/02/2019 9:00,Saturday,388,2572846,23,February,59,Swanston St - RMIT Building 80,9,2019
23/02/2019 10:00,Saturday,1764,2572847,23,February,4,Town Hall (West),10,2019
23/02/2019 10:00,Saturday,228,2572848,23,February,17,Collins Place (South),10,2019
23/02/2019 10:00,Saturday,140,2572849,23,February,18,Collins Place (North),10,2019
23/02/2019 10:00,Saturday,800,2572850,23,February,53,Collins St (North),10,2019
23/02/2019 10:00,Saturday,1405,2572851,23,February,2,Bourke Street Mall (South),10,2019
23/02/2019 10:00,Saturday,1649,2572852,23,February,1,Bourke Street Mall (North),10,2019
23/02/2019 10:00,Saturday,589,2572853,23,February,15,State Library,10,2019
23/02/2019 10:00,Saturday,166,2572854,23,February,9,Southern Cross Station,10,2019
23/02/2019 10:00,Saturday,106,2572855,23,February,10,Victoria Point,10,2019
23/02/2019 10:00,Saturday,361,2572856,23,February,12,New Quay,10,2019
23/02/2019 10:00,Saturday,82,2572857,23,February,11,Waterfront City,10,2019
23/02/2019 10:00,Saturday,335,2572858,23,February,8,Webb Bridge,10,2019
23/02/2019 10:00,Saturday,419,2572859,23,February,5,Princes Bridge,10,2019
23/02/2019 10:00,Saturday,1241,2572860,23,February,6,Flinders Street Station Underpass,10,2019
23/02/2019 10:00,Saturday,461,2572861,23,February,14,Sandridge Bridge,10,2019
23/02/2019 10:00,Saturday,1285,2572862,23,February,26,QV Market-Elizabeth St (West),10,2019
23/02/2019 10:00,Saturday,1475,2572863,23,February,24,Spencer St-Collins St (North),10,2019
23/02/2019 10:00,Saturday,294,2572864,23,February,23,Spencer St-Collins St (South),10,2019
23/02/2019 10:00,Saturday,978,2572865,23,February,25,Melbourne Convention Exhibition Centre,10,2019
23/02/2019 10:00,Saturday,471,2572866,23,February,21,Bourke St-Russell St (West),10,2019
23/02/2019 10:00,Saturday,307,2572867,23,February,20,Chinatown-Lt Bourke St (South),10,2019
23/02/2019 10:00,Saturday,442,2572868,23,February,19,Chinatown-Swanston St (North),10,2019
23/02/2019 10:00,Saturday,1928,2572869,23,February,22,Flinders St-Elizabeth St (East),10,2019
23/02/2019 10:00,Saturday,357,2572870,23,February,27,QV Market-Peel St,10,2019
23/02/2019 10:00,Saturday,840,2572871,23,February,28,The Arts Centre,10,2019
23/02/2019 10:00,Saturday,231,2572872,23,February,31,Lygon St (West),10,2019
23/02/2019 10:00,Saturday,120,2572873,23,February,30,Lonsdale St (South),10,2019
23/02/2019 10:00,Saturday,126,2572874,23,February,33,Flinders St-Spring St (West),10,2019
23/02/2019 10:00,Saturday,140,2572875,23,February,34,Flinders St-Spark La,10,2019
23/02/2019 10:00,Saturday,158,2572876,23,February,39,Alfred Place,10,2019
23/02/2019 10:00,Saturday,170,2572877,23,February,37,Lygon St (East),10,2019
23/02/2019 10:00,Saturday,304,2572878,23,February,40,Lonsdale St-Spring St (West),10,2019
23/02/2019 10:00,Saturday,187,2572879,23,February,36,Queen St (West),10,2019
23/02/2019 10:00,Saturday,1036,2572880,23,February,29,St Kilda Rd-Alexandra Gardens,10,2019
23/02/2019 10:00,Saturday,321,2572881,23,February,42,Grattan St-Swanston St (West),10,2019
23/02/2019 10:00,Saturday,108,2572882,23,February,43,Monash Rd-Swanston St (West),10,2019
23/02/2019 10:00,Saturday,80,2572883,23,February,44,Tin Alley-Swanston St (West),10,2019
23/02/2019 10:00,Saturday,1756,2572884,23,February,35,Southbank,10,2019
23/02/2019 10:00,Saturday,97,2572885,23,February,46,Pelham St (S),10,2019
23/02/2019 10:00,Saturday,1245,2572886,23,February,47,Melbourne Central-Elizabeth St (East),10,2019
23/02/2019 10:00,Saturday,665,2572887,23,February,48,QVM-Queen St (East),10,2019
23/02/2019 10:00,Saturday,461,2572888,23,February,49,QVM-Therry St (South),10,2019
23/02/2019 10:00,Saturday,427,2572889,23,February,50,Faraday St-Lygon St (West),10,2019
23/02/2019 10:00,Saturday,231,2572890,23,February,51,QVM-Franklin St (North),10,2019
23/02/2019 10:00,Saturday,470,2572891,23,February,52,Elizabeth St-Lonsdale St (South),10,2019
23/02/2019 10:00,Saturday,149,2572892,23,February,54,Lincoln-Swanston(West),10,2019
23/02/2019 10:00,Saturday,491,2572893,23,February,56,Lonsdale St - Elizabeth St (North),10,2019
23/02/2019 10:00,Saturday,359,2572894,23,February,57,Bourke St Bridge,10,2019
23/02/2019 10:00,Saturday,815,2572895,23,February,58,Bourke St - Spencer St (North),10,2019
23/02/2019 10:00,Saturday,461,2572896,23,February,59,Swanston St - RMIT Building 80,10,2019
23/02/2019 11:00,Saturday,2408,2572897,23,February,4,Town Hall (West),11,2019
23/02/2019 11:00,Saturday,270,2572898,23,February,17,Collins Place (South),11,2019
23/02/2019 11:00,Saturday,150,2572899,23,February,18,Collins Place (North),11,2019
23/02/2019 11:00,Saturday,255,2572900,23,February,53,Collins St (North),11,2019
23/02/2019 11:00,Saturday,2134,2572901,23,February,2,Bourke Street Mall (South),11,2019
23/02/2019 11:00,Saturday,2662,2572902,23,February,1,Bourke Street Mall (North),11,2019
23/02/2019 11:00,Saturday,933,2572903,23,February,15,State Library,11,2019
23/02/2019 11:00,Saturday,176,2572904,23,February,9,Southern Cross Station,11,2019
23/02/2019 11:00,Saturday,102,2572905,23,February,10,Victoria Point,11,2019
23/02/2019 11:00,Saturday,432,2572906,23,February,12,New Quay,11,2019
23/02/2019 11:00,Saturday,123,2572907,23,February,11,Waterfront City,11,2019
23/02/2019 11:00,Saturday,259,2572908,23,February,8,Webb Bridge,11,2019
23/02/2019 11:00,Saturday,679,2572909,23,February,5,Princes Bridge,11,2019
23/02/2019 11:00,Saturday,1677,2572910,23,February,6,Flinders Street Station Underpass,11,2019
23/02/2019 11:00,Saturday,608,2572911,23,February,14,Sandridge Bridge,11,2019
23/02/2019 11:00,Saturday,1473,2572912,23,February,26,QV Market-Elizabeth St (West),11,2019
23/02/2019 11:00,Saturday,1422,2572913,23,February,24,Spencer St-Collins St (North),11,2019
23/02/2019 11:00,Saturday,319,2572914,23,February,23,Spencer St-Collins St (South),11,2019
23/02/2019 11:00,Saturday,1255,2572915,23,February,25,Melbourne Convention Exhibition Centre,11,2019
23/02/2019 11:00,Saturday,767,2572916,23,February,21,Bourke St-Russell St (West),11,2019
23/02/2019 11:00,Saturday,510,2572917,23,February,20,Chinatown-Lt Bourke St (South),11,2019
23/02/2019 11:00,Saturday,753,2572918,23,February,19,Chinatown-Swanston St (North),11,2019
23/02/2019 11:00,Saturday,2501,2572919,23,February,22,Flinders St-Elizabeth St (East),11,2019
23/02/2019 11:00,Saturday,477,2572920,23,February,27,QV Market-Peel St,11,2019
23/02/2019 11:00,Saturday,1230,2572921,23,February,28,The Arts Centre,11,2019
23/02/2019 11:00,Saturday,201,2572922,23,February,31,Lygon St (West),11,2019
23/02/2019 11:00,Saturday,164,2572923,23,February,30,Lonsdale St (South),11,2019
23/02/2019 11:00,Saturday,129,2572924,23,February,33,Flinders St-Spring St (West),11,2019
23/02/2019 11:00,Saturday,190,2572925,23,February,34,Flinders St-Spark La,11,2019
23/02/2019 11:00,Saturday,186,2572926,23,February,39,Alfred Place,11,2019
23/02/2019 11:00,Saturday,157,2572927,23,February,37,Lygon St (East),11,2019
23/02/2019 11:00,Saturday,398,2572928,23,February,40,Lonsdale St-Spring St (West),11,2019
