date_time,sensor_id,hourly_counts,latitude,longitude,Day,time
2019-06-09 11:00:00,1,2373.0,-37.813494399999996,144.9651532,Sunday,11
2019-06-09 12:00:00,1,3384.0,-37.813494399999996,144.9651532,Sunday,12
2019-06-09 13:00:00,1,3955.0,-37.813494399999996,144.9651532,Sunday,13
2019-06-09 14:00:00,1,4181.0,-37.813494399999996,144.9651532,Sunday,14
2019-06-09 15:00:00,1,4290.0,-37.813494399999996,144.9651532,Sunday,15
2019-06-09 16:00:00,1,4398.0,-37.813494399999996,144.9651532,Sunday,16
2019-06-09 17:00:00,1,3708.0,-37.813494399999996,144.9651532,Sunday,17
2019-06-10 10:00:00,1,1413.0,-37.813494399999996,144.9651532,Monday,10
2019-06-10 11:00:00,1,2418.0,-37.813494399999996,144.9651532,Monday,11
2019-06-10 12:00:00,1,3195.0,-37.813494399999996,144.9651532,Monday,12
2019-06-10 13:00:00,1,3731.0,-37.813494399999996,144.9651532,Monday,13
2019-06-10 14:00:00,1,4021.0,-37.813494399999996,144.9651532,Monday,14
2019-06-10 15:00:00,1,4352.0,-37.813494399999996,144.9651532,Monday,15
2019-06-10 16:00:00,1,3820.0,-37.813494399999996,144.9651532,Monday,16
2019-06-10 17:00:00,1,3520.0,-37.813494399999996,144.9651532,Monday,17
2019-06-11 10:00:00,1,1530.0,-37.813494399999996,144.9651532,Tuesday,10
2019-06-11 11:00:00,1,2316.0,-37.813494399999996,144.9651532,Tuesday,11
2019-06-11 12:00:00,1,3018.0,-37.813494399999996,144.9651532,Tuesday,12
2019-06-11 13:00:00,1,3450.0,-37.813494399999996,144.9651532,Tuesday,13
2019-06-11 14:00:00,1,3685.0,-37.813494399999996,144.9651532,Tuesday,14
2019-06-11 15:00:00,1,3471.0,-37.813494399999996,144.9651532,Tuesday,15
2019-06-11 16:00:00,1,3369.0,-37.813494399999996,144.9651532,Tuesday,16
2019-06-11 17:00:00,1,2733.0,-37.813494399999996,144.9651532,Tuesday,17
2019-06-12 10:00:00,1,1257.0,-37.813494399999996,144.9651532,Wednesday,10
2019-06-12 11:00:00,1,1932.0,-37.813494399999996,144.9651532,Wednesday,11
2019-06-12 12:00:00,1,3284.0,-37.813494399999996,144.9651532,Wednesday,12
2019-06-12 13:00:00,1,3576.0,-37.813494399999996,144.9651532,Wednesday,13
2019-06-12 14:00:00,1,2902.0,-37.813494399999996,144.9651532,Wednesday,14
2019-06-12 15:00:00,1,2825.0,-37.813494399999996,144.9651532,Wednesday,15
2019-06-12 16:00:00,1,2653.0,-37.813494399999996,144.9651532,Wednesday,16
2019-06-12 17:00:00,1,2903.0,-37.813494399999996,144.9651532,Wednesday,17
2019-06-13 10:00:00,1,1302.0,-37.813494399999996,144.9651532,Thursday,10
2019-06-13 11:00:00,1,1957.0,-37.813494399999996,144.9651532,Thursday,11
2019-06-13 12:00:00,1,3208.0,-37.813494399999996,144.9651532,Thursday,12
2019-06-13 13:00:00,1,3633.0,-37.813494399999996,144.9651532,Thursday,13
2019-06-13 14:00:00,1,2914.0,-37.813494399999996,144.9651532,Thursday,14
2019-06-13 15:00:00,1,2941.0,-37.813494399999996,144.9651532,Thursday,15
2019-06-13 16:00:00,1,2974.0,-37.813494399999996,144.9651532,Thursday,16
2019-06-13 17:00:00,1,3102.0,-37.813494399999996,144.9651532,Thursday,17
2019-06-14 10:00:00,1,1409.0,-37.813494399999996,144.9651532,Friday,10
2019-06-14 11:00:00,1,2064.0,-37.813494399999996,144.9651532,Friday,11
2019-06-14 12:00:00,1,3293.0,-37.813494399999996,144.9651532,Friday,12
2019-06-14 13:00:00,1,3648.0,-37.813494399999996,144.9651532,Friday,13
2019-06-14 14:00:00,1,2917.0,-37.813494399999996,144.9651532,Friday,14
2019-06-14 15:00:00,1,2940.0,-37.813494399999996,144.9651532,Friday,15
2019-06-14 16:00:00,1,3193.0,-37.813494399999996,144.9651532,Friday,16
2019-06-14 17:00:00,1,3648.0,-37.813494399999996,144.9651532,Friday,17
2019-06-15 10:00:00,1,1328.0,-37.813494399999996,144.9651532,Saturday,10
2019-06-15 11:00:00,1,2212.0,-37.813494399999996,144.9651532,Saturday,11
2019-06-15 12:00:00,1,3452.0,-37.813494399999996,144.9651532,Saturday,12
2019-06-15 13:00:00,1,3742.0,-37.813494399999996,144.9651532,Saturday,13
2019-06-15 14:00:00,1,3261.0,-37.813494399999996,144.9651532,Saturday,14
2019-06-15 15:00:00,1,3338.0,-37.813494399999996,144.9651532,Saturday,15
2019-06-15 16:00:00,1,3420.0,-37.813494399999996,144.9651532,Saturday,16
2019-06-15 17:00:00,1,4029.0,-37.813494399999996,144.9651532,Saturday,17
2019-06-16 10:00:00,1,1458.0,-37.813494399999996,144.9651532,Sunday,10
2019-06-16 11:00:00,1,2357.0,-37.813494399999996,144.9651532,Sunday,11
2019-06-16 12:00:00,1,3351.0,-37.813494399999996,144.9651532,Sunday,12
