date_time,hourly_counts,sensor_id,latitude,longitude
12/04/2019 14:59,0,1,-37.8134944,144.9651532
12/04/2019 15:59,0,1,-37.8134944,144.9651532
12/04/2019 16:59,0,1,-37.8134944,144.9651532
12/04/2019 17:59,0,1,-37.8134944,144.9651532
12/04/2019 18:59,46.99539,1,-37.8134944,144.9651532
12/04/2019 19:59,325.98236,1,-37.8134944,144.9651532
12/04/2019 20:59,685.3037,1,-37.8134944,144.9651532
12/04/2019 21:59,1110.6741,1,-37.8134944,144.9651532
12/04/2019 22:59,1582.5454,1,-37.8134944,144.9651532
12/04/2019 23:59,2073.7249,1,-37.8134944,144.9651532
13/04/2019 00:59,2548.2769,1,-37.8134944,144.9651532
13/04/2019 01:59,2965.0398,1,-37.8134944,144.9651532
13/04/2019 02:59,3284.198,1,-37.8134944,144.9651532
13/04/2019 03:59,3474.4858,1,-37.8134944,144.9651532
13/04/2019 04:59,3518.2996,1,-37.8134944,144.9651532
13/04/2019 05:59,3415.804,1,-37.8134944,144.9651532
13/04/2019 06:59,3181.8884,1,-37.8134944,144.9651532
13/04/2019 07:59,2837.5261,1,-37.8134944,144.9651532
13/04/2019 08:59,2406.4768,1,-37.8134944,144.9651532
13/04/2019 09:59,1916.0071,1,-37.8134944,144.9651532
13/04/2019 10:59,1401.9065,1,-37.8134944,144.9651532
13/04/2019 11:59,905.18695,1,-37.8134944,144.9651532
13/04/2019 12:59,464.84744,1,-37.8134944,144.9651532
13/04/2019 13:59,112.12299,1,-37.8134944,144.9651532
13/04/2019 14:59,0,1,-37.8134944,144.9651532
13/04/2019 15:59,0,1,-37.8134944,144.9651532
13/04/2019 16:59,0,1,-37.8134944,144.9651532
13/04/2019 17:59,0,1,-37.8134944,144.9651532
13/04/2019 18:59,29.807764,1,-37.8134944,144.9651532
13/04/2019 19:59,320.80063,1,-37.8134944,144.9651532
13/04/2019 20:59,687.77374,1,-37.8134944,144.9651532
13/04/2019 21:59,1114.7905,1,-37.8134944,144.9651532
13/04/2019 22:59,1581.9657,1,-37.8134944,144.9651532
13/04/2019 23:59,2063.6287,1,-37.8134944,144.9651532
14/04/2019 00:59,2527.4734,1,-37.8134944,144.9651532
14/04/2019 01:59,2937.0361,1,-37.8134944,144.9651532
14/04/2019 02:59,3256.4277,1,-37.8134944,144.9651532
14/04/2019 03:59,3456.6233,1,-37.8134944,144.9651532
14/04/2019 04:59,3520.0947,1,-37.8134944,144.9651532
14/04/2019 05:59,3445.5542,1,-37.8134944,144.9651532
14/04/2019 06:59,3246.1792,1,-37.8134944,144.9651532
14/04/2019 07:59,2940.655,1,-37.8134944,144.9651532
14/04/2019 08:59,2548.6802,1,-37.8134944,144.9651532
14/04/2019 09:59,2093.0806,1,-37.8134944,144.9651532
14/04/2019 10:59,1603.9467,1,-37.8134944,144.9651532
14/04/2019 11:59,1113.9237,1,-37.8134944,144.9651532
14/04/2019 12:59,656.10333,1,-37.8134944,144.9651532
14/04/2019 13:59,262.07373,1,-37.8134944,144.9651532
14/04/2019 14:59,0,1,-37.8134944,144.9651532
14/04/2019 15:59,0,1,-37.8134944,144.9651532
14/04/2019 16:59,0,1,-37.8134944,144.9651532
14/04/2019 17:59,0,1,-37.8134944,144.9651532
14/04/2019 18:59,0,1,-37.8134944,144.9651532
14/04/2019 19:59,172.3626,1,-37.8134944,144.9651532
14/04/2019 20:59,534.3127,1,-37.8134944,144.9651532
14/04/2019 21:59,973.93054,1,-37.8134944,144.9651532
14/04/2019 22:59,1470.6654,1,-37.8134944,144.9651532
14/04/2019 23:59,1996.2465,1,-37.8134944,144.9651532
15/04/2019 00:59,2512.5593,1,-37.8134944,144.9651532
15/04/2019 01:59,2973.2202,1,-37.8134944,144.9651532
15/04/2019 02:59,3331.1738,1,-37.8134944,144.9651532
15/04/2019 03:59,3549.8035,1,-37.8134944,144.9651532
15/04/2019 04:59,3611.2769,1,-37.8134944,144.9651532
15/04/2019 05:59,3517.6492,1,-37.8134944,144.9651532
15/04/2019 06:59,3286.1206,1,-37.8134944,144.9651532
15/04/2019 07:59,2944.4426,1,-37.8134944,144.9651532
15/04/2019 08:59,2526.9243,1,-37.8134944,144.9651532
15/04/2019 09:59,2068.7097,1,-37.8134944,144.9651532
15/04/2019 10:59,1600.0369,1,-37.8134944,144.9651532
15/04/2019 11:59,1144.3829,1,-37.8134944,144.9651532
15/04/2019 12:59,721.98737,1,-37.8134944,144.9651532
15/04/2019 13:59,350.78104,1,-37.8134944,144.9651532
15/04/2019 14:59,50.0179,1,-37.8134944,144.9651532
15/04/2019 15:59,0,1,-37.8134944,144.9651532
15/04/2019 16:59,0,1,-37.8134944,144.9651532
15/04/2019 17:59,0,1,-37.8134944,144.9651532
15/04/2019 18:59,0,1,-37.8134944,144.9651532
15/04/2019 19:59,92.64169,1,-37.8134944,144.9651532
15/04/2019 20:59,423.77478,1,-37.8134944,144.9651532
15/04/2019 21:59,843.4225,1,-37.8134944,144.9651532
15/04/2019 22:59,1334.1387,1,-37.8134944,144.9651532
15/04/2019 23:59,1869.9486,1,-37.8134944,144.9651532
16/04/2019 00:59,2412.9097,1,-37.8134944,144.9651532
16/04/2019 01:59,2913.1873,1,-37.8134944,144.9651532
16/04/2019 02:59,3316.6692,1,-37.8134944,144.9651532
16/04/2019 03:59,3578.3582,1,-37.8134944,144.9651532
16/04/2019 04:59,3673.0425,1,-37.8134944,144.9651532
16/04/2019 05:59,3598.7854,1,-37.8134944,144.9651532
16/04/2019 06:59,3371.6199,1,-37.8134944,144.9651532
16/04/2019 07:59,3019.6245,1,-37.8134944,144.9651532
16/04/2019 08:59,2575.887,1,-37.8134944,144.9651532
16/04/2019 09:59,2075.6443,1,-37.8134944,144.9651532
16/04/2019 10:59,1553.8583,1,-37.8134944,144.9651532
16/04/2019 11:59,1043.4275,1,-37.8134944,144.9651532
16/04/2019 12:59,574.9123,1,-37.8134944,144.9651532
16/04/2019 13:59,177.00136,1,-37.8134944,144.9651532
16/04/2019 14:59,0,1,-37.8134944,144.9651532
16/04/2019 15:59,0,1,-37.8134944,144.9651532
16/04/2019 16:59,0,1,-37.8134944,144.9651532
16/04/2019 17:59,0,1,-37.8134944,144.9651532
16/04/2019 18:59,0,1,-37.8134944,144.9651532
16/04/2019 19:59,175.73985,1,-37.8134944,144.9651532
16/04/2019 20:59,552.21796,1,-37.8134944,144.9651532
16/04/2019 21:59,993.0028,1,-37.8134944,144.9651532
16/04/2019 22:59,1473.1326,1,-37.8134944,144.9651532
16/04/2019 23:59,1964.0555,1,-37.8134944,144.9651532
17/04/2019 00:59,2434.2786,1,-37.8134944,144.9651532
17/04/2019 01:59,2851.2876,1,-37.8134944,144.9651532
17/04/2019 02:59,3184.8035,1,-37.8134944,144.9651532
17/04/2019 03:59,3410.4731,1,-37.8134944,144.9651532
17/04/2019 04:59,3511.6604,1,-37.8134944,144.9651532
17/04/2019 05:59,3478.7192,1,-37.8134944,144.9651532
17/04/2019 06:59,3308.1326,1,-37.8134944,144.9651532
17/04/2019 07:59,3004.3562,1,-37.8134944,144.9651532
17/04/2019 08:59,2583.2622,1,-37.8134944,144.9651532
17/04/2019 09:59,2074.0823,1,-37.8134944,144.9651532
17/04/2019 10:59,1518.5234,1,-37.8134944,144.9651532
17/04/2019 11:59,966.84247,1,-37.8134944,144.9651532
17/04/2019 12:59,470.26025,1,-37.8134944,144.9651532
17/04/2019 13:59,71.47126,1,-37.8134944,144.9651532
17/04/2019 14:59,0,1,-37.8134944,144.9651532
17/04/2019 15:59,0,1,-37.8134944,144.9651532
17/04/2019 16:59,0,1,-37.8134944,144.9651532
17/04/2019 17:59,0,1,-37.8134944,144.9651532
17/04/2019 18:59,0,1,-37.8134944,144.9651532
17/04/2019 19:59,277.24188,1,-37.8134944,144.9651532
17/04/2019 20:59,644.1181,1,-37.8134944,144.9651532
17/04/2019 21:59,1057.4783,1,-37.8134944,144.9651532
17/04/2019 22:59,1495.988,1,-37.8134944,144.9651532
17/04/2019 23:59,1936.69,1,-37.8134944,144.9651532
18/04/2019 00:59,2355.0315,1,-37.8134944,144.9651532
18/04/2019 01:59,2725.4976,1,-37.8134944,144.9651532
18/04/2019 02:59,3023.1882,1,-37.8134944,144.9651532
18/04/2019 03:59,3226.3328,1,-37.8134944,144.9651532
18/04/2019 04:59,3318.1033,1,-37.8134944,144.9651532
18/04/2019 05:59,3287.296,1,-37.8134944,144.9651532
18/04/2019 06:59,3128.799,1,-37.8134944,144.9651532
18/04/2019 07:59,2846.2559,1,-37.8134944,144.9651532
18/04/2019 08:59,2455.6062,1,-37.8134944,144.9651532
18/04/2019 09:59,1986.1992,1,-37.8134944,144.9651532
18/04/2019 10:59,1478.486,1,-37.8134944,144.9651532
18/04/2019 11:59,978.49713,1,-37.8134944,144.9651532
18/04/2019 12:59,530.77527,1,-37.8134944,144.9651532
18/04/2019 13:59,170.94214,1,-37.8134944,144.9651532
18/04/2019 14:59,0,1,-37.8134944,144.9651532
18/04/2019 15:59,0,1,-37.8134944,144.9651532
18/04/2019 16:59,0,1,-37.8134944,144.9651532
18/04/2019 17:59,0,1,-37.8134944,144.9651532
18/04/2019 18:59,27.869293,1,-37.8134944,144.9651532
18/04/2019 19:59,277.72537,1,-37.8134944,144.9651532
18/04/2019 20:59,587.81805,1,-37.8134944,144.9651532
18/04/2019 21:59,942.91235,1,-37.8134944,144.9651532
18/04/2019 22:59,1327.3861,1,-37.8134944,144.9651532
18/04/2019 23:59,1724.8142,1,-37.8134944,144.9651532
19/04/2019 00:59,2117.4197,1,-37.8134944,144.9651532
19/04/2019 01:59,2485.5078,1,-37.8134944,144.9651532
19/04/2019 02:59,2807.3577,1,-37.8134944,144.9651532
19/04/2019 03:59,3060.3508,1,-37.8134944,144.9651532
19/04/2019 04:59,3222.845,1,-37.8134944,144.9651532
19/04/2019 05:59,3276.2942,1,-37.8134944,144.9651532
19/04/2019 06:59,3207.1685,1,-37.8134944,144.9651532
19/04/2019 07:59,3010.0674,1,-37.8134944,144.9651532
19/04/2019 08:59,2691.3025,1,-37.8134944,144.9651532
19/04/2019 09:59,2270.906,1,-37.8134944,144.9651532
19/04/2019 10:59,1782.1675,1,-37.8134944,144.9651532
19/04/2019 11:59,1268.4866,1,-37.8134944,144.9651532
19/04/2019 12:59,777.61755,1,-37.8134944,144.9651532
19/04/2019 13:59,353.53625,1,-37.8134944,144.9651532
19/04/2019 14:59,28.815647,1,-37.8134944,144.9651532
19/04/2019 15:59,0,1,-37.8134944,144.9651532
19/04/2019 16:59,0,1,-37.8134944,144.9651532
19/04/2019 17:59,0,1,-37.8134944,144.9651532
19/04/2019 18:59,0,1,-37.8134944,144.9651532
19/04/2019 19:59,123.80698,1,-37.8134944,144.9651532
19/04/2019 20:59,425.297,1,-37.8134944,144.9651532
19/04/2019 21:59,787.44147,1,-37.8134944,144.9651532
19/04/2019 22:59,1193.7821,1,-37.8134944,144.9651532
19/04/2019 23:59,1626.3942,1,-37.8134944,144.9651532
20/04/2019 00:59,2065.1035,1,-37.8134944,144.9651532
20/04/2019 01:59,2486.7349,1,-37.8134944,144.9651532
20/04/2019 02:59,2865.0767,1,-37.8134944,144.9651532
20/04/2019 03:59,3172.6702,1,-37.8134944,144.9651532
20/04/2019 04:59,3384.048,1,-37.8134944,144.9651532
20/04/2019 05:59,3478.5798,1,-37.8134944,144.9651532
20/04/2019 06:59,3441.8767,1,-37.8134944,144.9651532
20/04/2019 07:59,3267.6626,1,-37.8134944,144.9651532
20/04/2019 08:59,2960.4673,1,-37.8134944,144.9651532
20/04/2019 09:59,2537.426,1,-37.8134944,144.9651532
20/04/2019 10:59,2028.8577,1,-37.8134944,144.9651532
20/04/2019 11:59,1476.8817,1,-37.8134944,144.9651532
20/04/2019 12:59,931.85974,1,-37.8134944,144.9651532
20/04/2019 13:59,444.74854,1,-37.8134944,144.9651532
20/04/2019 14:59,57.506527,1,-37.8134944,144.9651532
20/04/2019 15:59,0,1,-37.8134944,144.9651532
20/04/2019 16:59,0,1,-37.8134944,144.9651532
20/04/2019 17:59,0,1,-37.8134944,144.9651532
20/04/2019 18:59,0,1,-37.8134944,144.9651532
20/04/2019 19:59,36.160995,1,-37.8134944,144.9651532
20/04/2019 20:59,354.70047,1,-37.8134944,144.9651532
20/04/2019 21:59,741.30145,1,-37.8134944,144.9651532
20/04/2019 22:59,1175.7687,1,-37.8134944,144.9651532
20/04/2019 23:59,1636.1248,1,-37.8134944,144.9651532
21/04/2019 00:59,2098.1938,1,-37.8134944,144.9651532
21/04/2019 01:59,2535.62,1,-37.8134944,144.9651532
21/04/2019 02:59,2920.8528,1,-37.8134944,144.9651532
21/04/2019 03:59,3227.5686,1,-37.8134944,144.9651532
21/04/2019 04:59,3433.5815,1,-37.8134944,144.9651532
21/04/2019 05:59,3522.5996,1,-37.8134944,144.9651532
21/04/2019 06:59,3484.2505,1,-37.8134944,144.9651532
21/04/2019 07:59,3314.9248,1,-37.8134944,144.9651532
21/04/2019 08:59,3020.0898,1,-37.8134944,144.9651532
21/04/2019 09:59,2615.89,1,-37.8134944,144.9651532
21/04/2019 10:59,2129.4678,1,-37.8134944,144.9651532
21/04/2019 11:59,1598.1483,1,-37.8134944,144.9651532
