,Census year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Trading name,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,Latitude,Longitude
177,2015,15,104011,104011,250-254 Flinders Street,Melbourne (CBD),Waffle On,4512,Takeaway Food Services,Seats - Indoor,2,-37.81752037, 144.9659973
178,2015,25,101789,101789,252-254 Flinders Lane,Melbourne (CBD),Jungle Juice Bar,4512,Takeaway Food Services,Seats - Indoor,16,-37.8166033, 144.9655966
179,2015,25,101789,101789,252-254 Flinders Lane,Melbourne (CBD),Jungle Juice Bar,4512,Takeaway Food Services,Seats - Outdoor,10,-37.8166033, 144.9655966
180,2015,15,104011,104011,250-254 Flinders Street,Melbourne (CBD),Pie Face Flinders Street,4512,Takeaway Food Services,Seats - Indoor,8,-37.81752037, 144.9659973
181,2015,64,103187,103187,219-233 Elizabeth Street,Melbourne (CBD),Saigon Fusion,4512,Takeaway Food Services,Seats - Indoor,14,-37.81321386, 144.9622831
182,2015,64,103187,103187,219-233 Elizabeth Street,Melbourne (CBD),Saigon Fusion,4512,Takeaway Food Services,Seats - Outdoor,8,-37.81321386, 144.9622831
183,2015,25,101789,101789,252-254 Flinders Lane,Melbourne (CBD),Centro Espresso Caffe,4512,Takeaway Food Services,Seats - Indoor,17,-37.8166033, 144.9655966
184,2015,25,101789,101789,252-254 Flinders Lane,Melbourne (CBD),Centro Espresso Caffe,4512,Takeaway Food Services,Seats - Outdoor,4,-37.8166033, 144.9655966
185,2015,54,108104,108104,184-192 Queen Street,Melbourne (CBD),Seven Wraps,4512,Takeaway Food Services,Seats - Indoor,9,-37.81402844, 144.9606804
186,2015,74,104661,104661,115-123 Hardware Street,Melbourne (CBD),Koba KBBQ,4512,Takeaway Food Services,Seats - Indoor,9,-37.81210735, 144.9603936
187,2015,74,104661,104661,115-123 Hardware Street,Melbourne (CBD),Koba KBBQ,4512,Takeaway Food Services,Seats - Outdoor,7,-37.81210735, 144.9603936
188,2015,24,102091,102091,351-357 Collins Street,Melbourne (CBD),Huxtaburger,4512,Takeaway Food Services,Seats - Indoor,11,-37.81722704, 144.9627888
189,2015,25,109264,109264,45-63 Swanston Street,Melbourne (CBD),Melbourne Halal Kebabs,4512,Takeaway Food Services,Seats - Indoor,4,-37.8163275, 144.9666228
190,2015,25,109265,109265,65 Swanston Street,Melbourne (CBD),Fresh Food Market Hawkers,4512,Takeaway Food Services,Seats - Indoor,14,-37.81612975, 144.9665327
191,2015,15,103941,103941,247-251 Flinders Lane,Melbourne (CBD),Dukes Coffee Roasters,4512,Takeaway Food Services,Seats - Indoor,18,-37.81699341, 144.9661707
192,2015,35,109267,109267,220-226 Collins Street,Melbourne (CBD),Cupp,4512,Takeaway Food Services,Seats - Indoor,12,-37.81528474, 144.9661258
193,2015,35,109267,109267,220-226 Collins Street,Melbourne (CBD),Chatime,4512,Takeaway Food Services,Seats - Indoor,6,-37.81528474, 144.9661258
194,2015,36,102152,102152,162-168 Collins Street,Melbourne (CBD),Cafenatics,4512,Takeaway Food Services,Seats - Indoor,14,-37.81450301, 144.9678476
195,2015,36,102152,102152,162-168 Collins Street,Melbourne (CBD),Cafenatics,4512,Takeaway Food Services,Seats - Outdoor,2,-37.81450301, 144.9678476
196,2015,45,105961,105961,304-306 Little Collins Street,Melbourne (CBD),Local Birds,4512,Takeaway Food Services,Seats - Outdoor,4,-37.81473293, 144.9643486
197,2015,45,105960,105960,318-322 Little Collins Street,Melbourne (CBD),Chuckle Deli,4512,Takeaway Food Services,Seats - Indoor,15,-37.81488174, 144.9640121
198,2015,45,105960,105960,318-322 Little Collins Street,Melbourne (CBD),Mackeral Sushi,4512,Takeaway Food Services,Seats - Indoor,11,-37.81488174, 144.9640121
199,2015,54,108104,108104,184-192 Queen Street,Melbourne (CBD),Seven Wraps,4512,Takeaway Food Services,Seats - Outdoor,12,-37.81402844, 144.9606804
200,2015,46,101127,101127,143-153 Russell Street,Melbourne (CBD),Simpsons Chips & Burgers,4512,Takeaway Food Services,Seats - Indoor,8,-37.81310923, 144.9679684
201,2015,46,101127,101127,143-153 Russell Street,Melbourne (CBD),Simpsons Chips & Burgers,4512,Takeaway Food Services,Seats - Outdoor,6,-37.81310923, 144.9679684
202,2015,46,101137,101137,235-251 Bourke Street,Melbourne (CBD),Subway,4512,Takeaway Food Services,Seats - Outdoor,30,-37.81376503, 144.9665978
203,2015,46,101137,101137,235-251 Bourke Street,Melbourne (CBD),Cacao Green,4512,Takeaway Food Services,Seats - Indoor,28,-37.81376503, 144.9665978
204,2015,16,110761,110760,197-209 Flinders Lane,Melbourne (CBD),Little King Cafe,4512,Takeaway Food Services,Seats - Indoor,12,-37.81676378, 144.9676946
205,2015,16,110761,110760,197-209 Flinders Lane,Melbourne (CBD),Little King Cafe,4512,Takeaway Food Services,Seats - Outdoor,8,-37.81676378, 144.9676946
206,2015,74,108103,108103,244-250 Queen Street,Melbourne (CBD),Pie Face,4512,Takeaway Food Services,Seats - Indoor,14,-37.81269018, 144.959964
207,2015,74,108103,108103,244-250 Queen Street,Melbourne (CBD),Pie Face,4512,Takeaway Food Services,Seats - Outdoor,4,-37.81269018, 144.959964
208,2015,85,109302,109302,281-287 Swanston Street,Melbourne (CBD),Cacao Green,4512,Takeaway Food Services,Seats - Indoor,14,-37.81143223, 144.9643593
209,2015,85,109302,109302,281-287 Swanston Street,Melbourne (CBD),Cacao Green,4512,Takeaway Food Services,Seats - Outdoor,20,-37.81143223, 144.9643593
210,2015,54,105851,105851,393-397 Little Bourke Street,Melbourne (CBD),Sushi Deli,4512,Takeaway Food Services,Seats - Indoor,9,-37.8138513, 144.9612043
211,2015,54,105851,105851,393-397 Little Bourke Street,Melbourne (CBD),Sushi Deli,4512,Takeaway Food Services,Seats - Outdoor,6,-37.8138513, 144.9612043
212,2015,54,101187,101187,392-406 Bourke Street,Melbourne (CBD),La Belle Miette,4512,Takeaway Food Services,Seats - Indoor,4,-37.81416355, 144.9617562
213,2015,54,101187,101187,392-406 Bourke Street,Melbourne (CBD),La Belle Miette,4512,Takeaway Food Services,Seats - Outdoor,4,-37.81416355, 144.9617562
214,2015,64,105869,105869,386-392 Little Bourke Street,Melbourne (CBD),Naked Espresso Bar,4512,Takeaway Food Services,Seats - Indoor,18,-37.81359799, 144.9610735
215,2015,85,109311,109311,335-347 Swanston Street,Melbourne (CBD),Subway,4512,Takeaway Food Services,Seats - Indoor,22,-37.8103651, 144.9637506
216,2015,14,104008,104008,292-298 Flinders Street,Melbourne (CBD),Vita Juice Energy For Life,4512,Takeaway Food Services,Seats - Indoor,8,-37.81807489, 144.9643537
217,2015,34,105929,105929,335-349 Little Collins Street,Melbourne (CBD),Vietnoms,4512,Takeaway Food Services,Seats - Outdoor,12,-37.81554941, 144.9632938
218,2015,76,589841,105749,221 Little Lonsdale Street,Melbourne (CBD),RJ's Sandwich Works,4512,Takeaway Food Services,Seats - Indoor,8,-37.810658, 144.9657034
219,2015,76,589841,105749,221 Little Lonsdale Street,Melbourne (CBD),Mike's Mediterranean,4512,Takeaway Food Services,Seats - Indoor,4,-37.810658, 144.9657034
220,2015,76,589841,105749,221 Little Lonsdale Street,Melbourne (CBD),Oporto @ QV,4512,Takeaway Food Services,Seats - Indoor,28,-37.810658, 144.9657034
221,2015,76,589841,105749,221 Little Lonsdale Street,Melbourne (CBD),Expresso Bagels,4512,Takeaway Food Services,Seats - Indoor,30,-37.810658, 144.9657034
222,2015,15,103940,103940,241-243 Flinders Lane,Melbourne (CBD),La Cassolette,4512,Takeaway Food Services,Seats - Indoor,13,-37.81685974, 144.9663028
223,2015,15,103940,103940,241-243 Flinders Lane,Melbourne (CBD),La Cassolette,4512,Takeaway Food Services,Seats - Outdoor,10,-37.81685974, 144.9663028
224,2015,15,104010,104010,256-268 Flinders Street,Melbourne (CBD),Kikoo Sushi,4512,Takeaway Food Services,Seats - Indoor,6,-37.81760781, 144.9656264
225,2015,15,103328,103328,274-282 Flinders Street,Melbourne (CBD),Walker's Doughnuts,4512,Takeaway Food Services,Seats - Indoor,6,-37.81763649, 144.965095
226,2015,15,103328,103328,274-282 Flinders Street,Melbourne (CBD),Cone Heads,4512,Takeaway Food Services,Seats - Indoor,3,-37.81763649, 144.965095
227,2015,15,103328,103328,274-282 Flinders Street,Melbourne (CBD),Cone Heads,4512,Takeaway Food Services,Seats - Outdoor,12,-37.81763649, 144.965095
228,2015,85,105746,105746,183-265 La Trobe Street,Melbourne (CBD),Hungry Jack's,4512,Takeaway Food Services,Seats - Indoor,30,-37.81073331, 144.9630189
229,2015,85,105746,105746,183-265 La Trobe Street,Melbourne (CBD),Sushi Sushi Central,4512,Takeaway Food Services,Seats - Indoor,28,-37.81073331, 144.9630189
230,2015,85,105746,105746,183-265 La Trobe Street,Melbourne (CBD),Pizza Rapido,4512,Takeaway Food Services,Seats - Indoor,6,-37.81073331, 144.9630189
231,2015,85,105746,105746,183-265 La Trobe Street,Melbourne (CBD),Michel's Patisserie Melbourne Central,4512,Takeaway Food Services,Seats - Indoor,20,-37.81073331, 144.9630189
232,2015,85,105746,105746,183-265 La Trobe Street,Melbourne (CBD),Lord Of The Fries Melbourne Central,4512,Takeaway Food Services,Seats - Indoor,4,-37.81073331, 144.9630189
233,2015,85,105746,105746,183-265 La Trobe Street,Melbourne (CBD),Lord Of The Fries Melbourne Central,4512,Takeaway Food Services,Seats - Outdoor,8,-37.81073331, 144.9630189
234,2015,85,105746,105746,183-265 La Trobe Street,Melbourne (CBD),Menya Ramen,4512,Takeaway Food Services,Seats - Indoor,20,-37.81073331, 144.9630189
235,2015,85,105746,105746,183-265 La Trobe Street,Melbourne (CBD),Menya Ramen,4512,Takeaway Food Services,Seats - Outdoor,8,-37.81073331, 144.9630189
236,2015,76,589841,105749,221 Little Lonsdale Street,Melbourne (CBD),Pie Face,4512,Takeaway Food Services,Seats - Indoor,14,-37.810658, 144.9657034
237,2015,76,589841,105749,221 Little Lonsdale Street,Melbourne (CBD),Pie Face,4512,Takeaway Food Services,Seats - Outdoor,22,-37.810658, 144.9657034
238,2015,34,103177,103177,105 Elizabeth Street,Melbourne (CBD),Kenny's Bakery Cafe,4512,Takeaway Food Services,Seats - Indoor,6,-37.81582211, 144.9634513
239,2015,34,110669,110669,353-359 Little Collins Street,Melbourne (CBD),D & D Kebabs & Spuds,4512,Takeaway Food Services,Seats - Indoor,4,-37.81570426, 144.9629844
240,2015,34,110669,110669,353-359 Little Collins Street,Melbourne (CBD),D & D Kebabs & Spuds,4512,Takeaway Food Services,Seats - Outdoor,8,-37.81570426, 144.9629844
241,2015,85,105746,105746,183-265 La Trobe Street,Melbourne (CBD),Harajuku Crepes,4512,Takeaway Food Services,Seats - Indoor,4,-37.81073331, 144.9630189
242,2015,85,105746,105746,183-265 La Trobe Street,Melbourne (CBD),Harajuku Crepes,4512,Takeaway Food Services,Seats - Outdoor,8,-37.81073331, 144.9630189
243,2015,85,109302,109302,281-287 Swanston Street,Melbourne (CBD),Tokui Sushi,4512,Takeaway Food Services,Seats - Indoor,10,-37.81143223, 144.9643593
244,2015,34,110669,110669,353-359 Little Collins Street,Melbourne (CBD),Sushi Hut,4512,Takeaway Food Services,Seats - Indoor,6,-37.81570426, 144.9629844
245,2015,34,110669,110669,353-359 Little Collins Street,Melbourne (CBD),Sushi Hut,4512,Takeaway Food Services,Seats - Outdoor,8,-37.81570426, 144.9629844
246,2015,72,105375,105375,276-282 King Street,Melbourne (CBD),Sbriga Espresso Bar,4512,Takeaway Food Services,Seats - Indoor,12,-37.81349786, 144.9548222
247,2015,72,105375,105375,276-282 King Street,Melbourne (CBD),Sbriga Espresso Bar,4512,Takeaway Food Services,Seats - Outdoor,12,-37.81349786, 144.9548222
248,2015,72,106022,106022,527-533 Little Lonsdale Street,Melbourne (CBD),Marble Fox,4512,Takeaway Food Services,Seats - Indoor,20,-37.81323022, 144.9563105
249,2015,52,111283,636824,550 Bourke Street,Melbourne (CBD),Crisp Creative Salad,4512,Takeaway Food Services,Seats - Indoor,20,-37.81531863, 144.9573923
250,2015,42,105950,105950,520-536 Little Collins Street,Melbourne (CBD),Bambini Barrista,4512,Takeaway Food Services,Seats - Indoor,16,-37.81686865, 144.957088
251,2015,42,105950,105950,520-536 Little Collins Street,Melbourne (CBD),Bambini Barrista,4512,Takeaway Food Services,Seats - Outdoor,14,-37.81686865, 144.957088
252,2015,11,559405,559405,547-555 Flinders Lane,Melbourne (CBD),Rex Tremendae,4512,Takeaway Food Services,Seats - Indoor,4,-37.82001952, 144.9558379
253,2015,11,559405,559405,547-555 Flinders Lane,Melbourne (CBD),Rex Tremendae,4512,Takeaway Food Services,Seats - Outdoor,14,-37.82001952, 144.9558379
254,2015,51,101170,101170,624-634 Bourke Street,Melbourne (CBD),Power Cafe,4512,Takeaway Food Services,Seats - Indoor,20,-37.81601898, 144.9548146
255,2015,33,102123,102123,446-452 Collins Street,Melbourne (CBD),Kenny's Bakery Cafe ,4512,Takeaway Food Services,Seats - Indoor,7,-37.81730302, 144.959442
256,2015,33,102125,102125,422-428 Collins Street,Melbourne (CBD),Bagel Works,4512,Takeaway Food Services,Seats - Indoor,16,-37.81679183, 144.9599965
257,2015,42,105950,105950,520-536 Little Collins Street,Melbourne (CBD),Genmai Cuisine,4512,Takeaway Food Services,Seats - Indoor,3,-37.81686865, 144.957088
258,2015,63,108079,108079,221-231 Queen Street,Melbourne (CBD),Nourish Salads,4512,Takeaway Food Services,Seats - Indoor,12,-37.81355361, 144.9597543
259,2015,63,108079,108079,221-231 Queen Street,Melbourne (CBD),Nourish Salads,4512,Takeaway Food Services,Seats - Outdoor,4,-37.81355361, 144.9597543
260,2015,12,110091,110091,15-33 William Street,Melbourne (CBD),Satay Bar,4512,Takeaway Food Services,Seats - Indoor,10,-37.8192157, 144.9591876
261,2015,12,110091,110091,15-33 William Street,Melbourne (CBD),Satay Bar,4512,Takeaway Food Services,Seats - Outdoor,18,-37.8192157, 144.9591876
262,2015,32,102115,102115,522-534 Collins Street,Melbourne (CBD),Roast & Brew,4512,Takeaway Food Services,Seats - Indoor,80,-37.81767359, 144.9568348
263,2015,51,105301,105301,175-177 King Street,Melbourne (CBD),Subway,4512,Takeaway Food Services,Seats - Indoor,16,-37.81602499, 144.9552322
264,2015,51,105301,105301,175-177 King Street,Melbourne (CBD),Subway,4512,Takeaway Food Services,Seats - Outdoor,6,-37.81602499, 144.9552322
265,2015,52,105389,105389,184 King Street,Melbourne (CBD),Burger Edge,4512,Takeaway Food Services,Seats - Indoor,6,-37.81571633, 144.9557168
266,2015,52,105389,105389,184 King Street,Melbourne (CBD),Burger Edge,4512,Takeaway Food Services,Seats - Outdoor,20,-37.81571633, 144.9557168
267,2015,72,105727,105727,528-538 Lonsdale Street,Melbourne (CBD),Subway ,4512,Takeaway Food Services,Seats - Indoor,8,-37.81365662, 144.9564217
268,2015,72,105727,105727,528-538 Lonsdale Street,Melbourne (CBD),Subway ,4512,Takeaway Food Services,Seats - Outdoor,12,-37.81365662, 144.9564217
269,2015,93,105477,105477,378-392 La Trobe Street,Melbourne (CBD),Cafe Nostimo,4512,Takeaway Food Services,Seats - Indoor,15,-37.81075363, 144.9580529
270,2015,93,105477,105477,378-392 La Trobe Street,Melbourne (CBD),Cafe Nostimo,4512,Takeaway Food Services,Seats - Outdoor,2,-37.81075363, 144.9580529
271,2015,53,108071,108071,155-161 Queen Street,Melbourne (CBD),Dose Espresso ,4512,Takeaway Food Services,Seats - Indoor,9,-37.81485954, 144.9602891
272,2015,53,108071,108071,155-161 Queen Street,Melbourne (CBD),Dose Espresso ,4512,Takeaway Food Services,Seats - Outdoor,10,-37.81485954, 144.9602891
273,2015,42,105949,105949,538-542 Little Collins Street,Melbourne (CBD),LB2,4512,Takeaway Food Services,Seats - Indoor,16,-37.81695942, 144.956774
274,2015,113,110688,108118,65-81 Victoria Street,Melbourne (CBD),Drums Cafe,4512,Takeaway Food Services,Seats - Indoor,10,-37.80745984, 144.9572395
275,2015,113,110688,108118,65-81 Victoria Street,Melbourne (CBD),Canton Fast Food Pty Ltd,4512,Takeaway Food Services,Seats - Indoor,8,-37.80745984, 144.9572395
276,2015,113,110688,108118,65-81 Victoria Street,Melbourne (CBD),Ripe,4512,Takeaway Food Services,Seats - Indoor,12,-37.80745984, 144.9572395
277,2015,113,110688,108118,65-81 Victoria Street,Melbourne (CBD),Pide Bread Bakery,4512,Takeaway Food Services,Seats - Indoor,12,-37.80745984, 144.9572395
278,2015,113,110688,108118,65-81 Victoria Street,Melbourne (CBD),Funk Fish,4512,Takeaway Food Services,Seats - Indoor,24,-37.80745984, 144.9572395
279,2015,33,105935,105935,431 Little Collins Street,Melbourne (CBD),Tengu Sushi,4512,Takeaway Food Services,Seats - Indoor,20,-37.81629333, 144.9603969
280,2015,113,110679,108118, Peel Street,Melbourne (CBD),Romeo Takeaway Cafe,4512,Takeaway Food Services,Seats - Indoor,6,-37.80745984, 144.9572395
281,2015,113,110679,108118, Peel Street,Melbourne (CBD),Romeo Takeaway Cafe,4512,Takeaway Food Services,Seats - Outdoor,36,-37.80745984, 144.9572395
282,2015,113,110679,108118, Peel Street,Melbourne (CBD),Ant's Dumplings,4512,Takeaway Food Services,Seats - Outdoor,16,-37.80745984, 144.9572395
283,2015,71,105316,105316,273 King Street,Melbourne (CBD),Tom Toon 3 Thai Restaurant,4512,Takeaway Food Services,Seats - Indoor,14,-37.81384802, 144.9542801
284,2015,53,108074,108074,185-199 Queen Street,Melbourne (CBD),Bluebag ,4512,Takeaway Food Services,Seats - Indoor,22,-37.81428585, 144.9599687
285,2015,72,110708,110707,535 Little Lonsdale Street,Melbourne (CBD),Bluebag,4512,Takeaway Food Services,Seats - Indoor,8,-37.8134766, 144.9560169
286,2015,72,110708,110707,535 Little Lonsdale Street,Melbourne (CBD),Bluebag,4512,Takeaway Food Services,Seats - Outdoor,4,-37.8134766, 144.9560169
287,2015,42,105950,105950,520-536 Little Collins Street,Melbourne (CBD),Hudsons Coffee,4512,Takeaway Food Services,Seats - Outdoor,14,-37.81686865, 144.957088
288,2015,33,102124,102124,430-442 Collins Street,Melbourne (CBD),Japanese Lunch Place Don-Bay,4512,Takeaway Food Services,Seats - Indoor,8,-37.81703239, 144.9597623
289,2015,31,102111,102111,608-610 Collins Street,Melbourne (CBD),Wonderful Garden,4512,Takeaway Food Services,Seats - Indoor,4,-37.81861166, 144.9545688
290,2015,31,102111,102111,608-610 Collins Street,Melbourne (CBD),Wonderful Garden,4512,Takeaway Food Services,Seats - Outdoor,5,-37.81861166, 144.9545688
291,2015,31,102111,102111,608-610 Collins Street,Melbourne (CBD),Perk Up Cafe Burger Bar,4512,Takeaway Food Services,Seats - Indoor,15,-37.81861166, 144.9545688
292,2015,31,102111,102111,608-610 Collins Street,Melbourne (CBD),Perk Up Cafe Burger Bar,4512,Takeaway Food Services,Seats - Outdoor,18,-37.81861166, 144.9545688
293,2015,61,105311,105311,217-219 King Street,Melbourne (CBD),Kings Takeaway,4512,Takeaway Food Services,Seats - Indoor,1,-37.81514931, 144.9548584
294,2015,61,105311,105311,217-219 King Street,Melbourne (CBD),Kings Takeaway,4512,Takeaway Food Services,Seats - Outdoor,5,-37.81514931, 144.9548584
295,2015,82,106032,106032,474 Little Lonsdale Street,Melbourne (CBD),Shalom Indonesian Restaurant,4512,Takeaway Food Services,Seats - Indoor,24,-37.81301654, 144.9554126
296,2015,1,108843,108843,2-92 Rebecca Walk,Melbourne (CBD),Gangnam Style No1,4512,Takeaway Food Services,Seats - Outdoor,16,-37.8213142, 144.9563969
297,2015,11,103957,103957,517-537 Flinders Lane,Melbourne (CBD),Altius Coffee Brewers,4512,Takeaway Food Services,Seats - Indoor,6,-37.81988484, 144.9566017
298,2015,11,103957,103957,517-537 Flinders Lane,Melbourne (CBD),Altius Coffee Brewers,4512,Takeaway Food Services,Seats - Outdoor,4,-37.81988484, 144.9566017
299,2015,53,101182,101182,458-466 Bourke Street,Melbourne (CBD),Yes Sushi  & Cafe,4512,Takeaway Food Services,Seats - Outdoor,10,-37.81482935, 144.9599676
300,2015,42,105949,105949,538-542 Little Collins Street,Melbourne (CBD),Curry Bowl,4512,Takeaway Food Services,Seats - Outdoor,6,-37.81695942, 144.956774
301,2015,72,110102,110102,233-245 William Street,Melbourne (CBD),Marios On The Wheels,4512,Takeaway Food Services,Seats - Indoor,6,-37.81349327, 144.9567836
302,2015,12,105399,105399,26-32 King Street,Melbourne (CBD),Queen's Kebabs,4512,Takeaway Food Services,Seats - Indoor,22,-37.81952934, 144.957466
303,2015,31,105945,105945,601-611 Little Collins Street,Melbourne (CBD),Hugo's Expresso,4512,Takeaway Food Services,Seats - Indoor,6,-37.81802782, 144.9549054
304,2015,31,105945,105945,601-611 Little Collins Street,Melbourne (CBD),Hugo's Expresso,4512,Takeaway Food Services,Seats - Outdoor,12,-37.81802782, 144.9549054
305,2015,31,105945,105945,601-611 Little Collins Street,Melbourne (CBD),Brim CC,4512,Takeaway Food Services,Seats - Indoor,14,-37.81802782, 144.9549054
306,2015,31,105945,105945,601-611 Little Collins Street,Melbourne (CBD),Brim CC,4512,Takeaway Food Services,Seats - Outdoor,6,-37.81802782, 144.9549054
307,2015,31,105942,105942,585-587 Little Collins Street,Melbourne (CBD),Pho n Roll,4512,Takeaway Food Services,Seats - Indoor,16,-37.81787118, 144.955444
308,2015,31,105942,105942,585-587 Little Collins Street,Melbourne (CBD),Pho n Roll,4512,Takeaway Food Services,Seats - Outdoor,8,-37.81787118, 144.955444
309,2015,113,110679,108118, Peel Street,Melbourne (CBD),La Cantina ,4512,Takeaway Food Services,Seats - Indoor,6,-37.80745984, 144.9572395
310,2015,113,110679,108118, Peel Street,Melbourne (CBD),La Cantina ,4512,Takeaway Food Services,Seats - Outdoor,32,-37.80745984, 144.9572395
311,2015,11,103957,103957,517-537 Flinders Lane,Melbourne (CBD),Degani Bakery Cafe,4512,Takeaway Food Services,Seats - Indoor,2,-37.81988484, 144.9566017
312,2015,11,103957,103957,517-537 Flinders Lane,Melbourne (CBD),Degani Bakery Cafe,4512,Takeaway Food Services,Seats - Outdoor,18,-37.81988484, 144.9566017
313,2015,73,559300,559300,240-278 William Street,Melbourne (CBD),Octane Espresso ,4512,Takeaway Food Services,Seats - Outdoor,20,-37.81301855, 144.957658
314,2015,42,105950,105950,520-536 Little Collins Street,Melbourne (CBD),Little Wish,4512,Takeaway Food Services,Seats - Indoor,18,-37.81686865, 144.957088
315,2015,1,611394,611394,545-557 Flinders Street,Melbourne (CBD),Eat Pizza Flinders,4512,Takeaway Food Services,Seats - Indoor,6,-37.82099397, 144.9565185
316,2015,1,611394,611394,545-557 Flinders Street,Melbourne (CBD),Eat Pizza Flinders,4512,Takeaway Food Services,Seats - Outdoor,4,-37.82099397, 144.9565185
317,2015,32,102117,102117,500-514 Collins Street,Melbourne (CBD),Express Kartel,4512,Takeaway Food Services,Seats - Indoor,8,-37.81753383, 144.9574732
318,2015,32,102117,102117,500-514 Collins Street,Melbourne (CBD),Express Kartel,4512,Takeaway Food Services,Seats - Outdoor,16,-37.81753383, 144.9574732
319,2015,1,611395,611395,561-581 Flinders Street,Melbourne (CBD),Michel's Pattiserie Flinders Street,4512,Takeaway Food Services,Seats - Indoor,10,-37.82113126, 144.9558649
320,2015,1,611395,611395,561-581 Flinders Street,Melbourne (CBD),Michel's Pattiserie Flinders Street,4512,Takeaway Food Services,Seats - Outdoor,12,-37.82113126, 144.9558649
321,2015,52,612820,636824,181 William Street,Melbourne (CBD),Little Cupcakes,4512,Takeaway Food Services,Seats - Indoor,13,-37.81531863, 144.9573923
322,2015,52,612820,636824,181 William Street,Melbourne (CBD),Little Cupcakes,4512,Takeaway Food Services,Seats - Outdoor,14,-37.81531863, 144.9573923
323,2015,52,612820,636824,181 William Street,Melbourne (CBD),Bread & Meat Co,4512,Takeaway Food Services,Seats - Outdoor,24,-37.81531863, 144.9573923
324,2015,22,102103,102103,487-503 Collins Street,Melbourne (CBD),Bonnie Coffee Brewers,4512,Takeaway Food Services,Seats - Indoor,10,-37.81853877, 144.9581185
325,2015,82,105460,105460,479-495 La Trobe Street,Melbourne (CBD),Atrium 485,4512,Takeaway Food Services,Seats - Indoor,32,-37.81275166, 144.9549514
326,2015,1,108843,108843,2-92 Rebecca Walk,Melbourne (CBD),Gangnam Style No1,4512,Takeaway Food Services,Seats - Indoor,4,-37.8213142, 144.9563969
327,2015,51,566659,566659,182-200 Spencer Street,Melbourne (CBD),Itoya ,4512,Takeaway Food Services,Seats - Indoor,4,-37.81625435, 144.9532987
328,2015,51,566659,566659,182-200 Spencer Street,Melbourne (CBD),Itoya ,4512,Takeaway Food Services,Seats - Outdoor,6,-37.81625435, 144.9532987
329,2015,33,108066,108066,97-101 Queen Street,Melbourne (CBD),Brioche By Philip ,4512,Takeaway Food Services,Seats - Indoor,25,-37.81625601, 144.9609288
330,2015,31,108968,108968,613-639 Little Collins Street,Melbourne (CBD),Atami Sushi,4512,Takeaway Food Services,Seats - Indoor,8,-37.81818484, 144.9543659
331,2015,22,102103,102103,487-503 Collins Street,Melbourne (CBD),Bonnie Coffee Brewers,4512,Takeaway Food Services,Seats - Outdoor,12,-37.81853877, 144.9581185
332,2015,32,102115,102115,522-534 Collins Street,Melbourne (CBD),Roast & Brew,4512,Takeaway Food Services,Seats - Outdoor,12,-37.81767359, 144.9568348
333,2015,33,108067,108067,103-105 Queen Street,Melbourne (CBD),I Bean,4512,Takeaway Food Services,Seats - Indoor,3,-37.81614776, 144.9608476
334,2015,33,102123,102123,446-452 Collins Street,Melbourne (CBD),Oli & Levi Espresso,4512,Takeaway Food Services,Seats - Indoor,5,-37.81730302, 144.959442
335,2015,33,102123,102123,446-452 Collins Street,Melbourne (CBD),Oli & Levi Espresso,4512,Takeaway Food Services,Seats - Outdoor,18,-37.81730302, 144.959442
336,2015,42,110095,101155,555 Bourke Street,Melbourne (CBD),Goz City,4512,Takeaway Food Services,Seats - Indoor,11,-37.81636534, 144.9578132
337,2015,42,110095,101155,555 Bourke Street,Melbourne (CBD),Goz City,4512,Takeaway Food Services,Seats - Outdoor,8,-37.81636534, 144.9578132
338,2015,42,105949,105949,538-542 Little Collins Street,Melbourne (CBD),Kinship & Co,4512,Takeaway Food Services,Seats - Indoor,12,-37.81695942, 144.956774
339,2015,42,105949,105949,538-542 Little Collins Street,Melbourne (CBD),Kinship & Co,4512,Takeaway Food Services,Seats - Outdoor,6,-37.81695942, 144.956774
340,2015,1110,620314,593737,3-5 Star Circus,Docklands,Rainbows Icecream Parlour ,4512,Takeaway Food Services,Seats - Indoor,10,-37.81315031, 144.9378299
341,2015,1110,620314,593737,3-5 Star Circus,Docklands,Rainbows Icecream Parlour ,4512,Takeaway Food Services,Seats - Outdoor,6,-37.81315031, 144.9378299
342,2015,131,103978,111287,18-38 Siddeley Street,Docklands,Baraonda ,4512,Takeaway Food Services,Seats - Indoor,9,-37.82253633, 144.9536422
343,2015,1108,613252,613252,790-814 Collins Street,Docklands,Feeling Fruity Docklands,4512,Takeaway Food Services,Seats - Outdoor,16,-37.821044, 144.9458305
344,2015,1108,604118,604118,834-846 Bourke Street,Docklands,Subway Vic Harbour,4512,Takeaway Food Services,Seats - Indoor,10,-37.81977079, 144.9431188
345,2015,1103,599505,573403,744-770 Bourke Street,Docklands,Grab 'n' Go,4512,Takeaway Food Services,Seats - Indoor,6,-37.81817241, 144.947217
346,2015,1103,599505,573403,744-770 Bourke Street,Docklands,Grab 'n' Go,4512,Takeaway Food Services,Seats - Outdoor,14,-37.81817241, 144.947217
347,2015,1103,599505,573403,744-770 Bourke Street,Docklands,Subway ,4512,Takeaway Food Services,Seats - Outdoor,24,-37.81817241, 144.947217
