,Census year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Trading name,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,Latitude,Longitude
0,2015,255,109366,109366,127-135 Pelham Street,Carlton,Chai,4511,Cafes and Restaurants,Seats - Indoor,30,-37.80276989, 144.9639453
1,2015,255,109366,109366,127-135 Pelham Street,Carlton,Chai,4511,Cafes and Restaurants,Seats - Outdoor,6,-37.80276989, 144.9639453
2,2015,218,106210,106210,316-318 Lygon Street,Carlton,Copperwood ,4511,Cafes and Restaurants,Seats - Indoor,160,-37.79962339, 144.9676
3,2015,203,103123,103123,258 Elgin Street,Carlton,Foo Go's,4511,Cafes and Restaurants,Seats - Indoor,45,-37.79670704, 144.9655339
4,2015,248,104445,104445,218-224 Drummond Street,Carlton,La Cacciatora Restaurant,4511,Cafes and Restaurants,Seats - Indoor,80,-37.80116198, 144.9685975
5,2015,248,104445,104445,218-224 Drummond Street,Carlton,La Cacciatora Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,26,-37.80116198, 144.9685975
6,2015,243,104453,104453,163 Grattan Street,Carlton,Animal Orchestra,4511,Cafes and Restaurants,Seats - Indoor,48,-37.80059737, 144.9634206
7,2015,243,104453,104453,163 Grattan Street,Carlton,Animal Orchestra,4511,Cafes and Restaurants,Seats - Outdoor,88,-37.80059737, 144.9634206
8,2015,218,104477,104477,48-50 Grattan Street,Carlton,Il Vicolo,4511,Cafes and Restaurants,Seats - Indoor,180,-37.80059699, 144.96788
9,2015,243,105654,105654,22-40 Lincoln Square North,Carlton,Bouverie Deli,4511,Cafes and Restaurants,Seats - Indoor,8,-37.8013409, 144.9627288
10,2015,243,105654,105654,22-40 Lincoln Square North,Carlton,Bouverie Deli,4511,Cafes and Restaurants,Seats - Outdoor,36,-37.8013409, 144.9627288
11,2015,266,106076,106076,1-7 Lygon Street,Carlton,No1 Steam Boat,4511,Cafes and Restaurants,Seats - Indoor,50,-37.80673947, 144.9656386
12,2015,266,106076,106076,1-7 Lygon Street,Carlton,No1 Steam Boat,4511,Cafes and Restaurants,Seats - Outdoor,4,-37.80673947, 144.9656386
13,2015,254,106083,106083,95-97 Lygon Street,Carlton,Kebab Factory,4511,Cafes and Restaurants,Seats - Indoor,32,-37.80467681, 144.9659498
14,2015,254,106083,106083,95-97 Lygon Street,Carlton,Kebab Factory,4511,Cafes and Restaurants,Seats - Outdoor,8,-37.80467681, 144.9659498
15,2015,254,106083,106083,95-97 Lygon Street,Carlton,A Bite of China,4511,Cafes and Restaurants,Seats - Indoor,50,-37.80467681, 144.9659498
16,2015,254,106084,106084,99-109 Lygon Street,Carlton,Toto's Pizza,4511,Cafes and Restaurants,Seats - Indoor,70,-37.80449163, 144.9659744
17,2015,254,106084,106084,99-109 Lygon Street,Carlton,Toto's Pizza,4511,Cafes and Restaurants,Seats - Outdoor,28,-37.80449163, 144.9659744
18,2015,254,106087,106087,123-125 Lygon Street,Carlton,Mercadante Pizza,4511,Cafes and Restaurants,Seats - Indoor,45,-37.80408996, 144.9660342
19,2015,254,106087,106087,123-125 Lygon Street,Carlton,Mercadante Pizza,4511,Cafes and Restaurants,Seats - Outdoor,30,-37.80408996, 144.9660342
20,2015,254,106091,106091,139-141 Lygon Street,Carlton,Universal Pizza,4511,Cafes and Restaurants,Seats - Indoor,100,-37.80384773, 144.9660865
21,2015,254,106091,106091,139-141 Lygon Street,Carlton,Universal Pizza,4511,Cafes and Restaurants,Seats - Outdoor,60,-37.80384773, 144.9660865
22,2015,254,106092,106092,143-145 Lygon Street,Carlton,Los Argentinos Lygon,4511,Cafes and Restaurants,Seats - Indoor,75,-37.80378355, 144.9660984
23,2015,254,106092,106092,143-145 Lygon Street,Carlton,Los Argentinos Lygon,4511,Cafes and Restaurants,Seats - Outdoor,42,-37.80378355, 144.9660984
24,2015,246,106100,106100,167 Lygon Street,Carlton,Kokoblack,4511,Cafes and Restaurants,Seats - Indoor,60,-37.80178513, 144.966446
25,2015,246,106100,106100,167 Lygon Street,Carlton,Kokoblack,4511,Cafes and Restaurants,Seats - Outdoor,30,-37.80178513, 144.966446
26,2015,246,106101,106101,169 Lygon Street,Carlton,Stuzzichino,4511,Cafes and Restaurants,Seats - Indoor,48,-37.80171819, 144.9664569
27,2015,246,106101,106101,169 Lygon Street,Carlton,Stuzzichino,4511,Cafes and Restaurants,Seats - Outdoor,34,-37.80171819, 144.9664569
28,2015,246,106103,106103,173 Lygon Street,Carlton,Tica-Tera's Pizza Restaurant,4511,Cafes and Restaurants,Seats - Indoor,60,-37.80160598, 144.9664763
29,2015,246,106103,106103,173 Lygon Street,Carlton,Tica-Tera's Pizza Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,22,-37.80160598, 144.9664763
30,2015,246,106105,106105,177-183 Lygon Street,Carlton,Cafe Notturno,4511,Cafes and Restaurants,Seats - Indoor,100,-37.80144374, 144.9664967
31,2015,246,106105,106105,177-183 Lygon Street,Carlton,Cafe Notturno,4511,Cafes and Restaurants,Seats - Outdoor,64,-37.80144374, 144.9664967
32,2015,246,106105,106105,177-183 Lygon Street,Carlton,Cafe Cavallino,4511,Cafes and Restaurants,Seats - Indoor,100,-37.80144374, 144.9664967
33,2015,246,106105,106105,177-183 Lygon Street,Carlton,Cafe Cavallino,4511,Cafes and Restaurants,Seats - Outdoor,48,-37.80144374, 144.9664967
34,2015,246,106106,106106,185-187 Lygon Street,Carlton,Cafe Cavallino,4511,Cafes and Restaurants,Seats - Indoor,54,-37.80128848, 144.9664496
35,2015,246,106106,106106,185-187 Lygon Street,Carlton,Cafe Cavallino,4511,Cafes and Restaurants,Seats - Outdoor,68,-37.80128848, 144.9664496
36,2015,246,106107,106107,189 Lygon Street,Carlton,Buenos Aires Steakhouse,4511,Cafes and Restaurants,Seats - Indoor,40,-37.8011904, 144.966488
37,2015,246,106107,106107,189 Lygon Street,Carlton,Buenos Aires Steakhouse,4511,Cafes and Restaurants,Seats - Outdoor,30,-37.8011904, 144.966488
38,2015,246,106108,106108,191 Lygon Street,Carlton,Wang Fu Jing Street,4511,Cafes and Restaurants,Seats - Indoor,48,-37.80114228, 144.9664967
39,2015,246,106108,106108,191 Lygon Street,Carlton,Wang Fu Jing Street,4511,Cafes and Restaurants,Seats - Outdoor,16,-37.80114228, 144.9664967
40,2015,246,106110,106110,201-203 Lygon Street,Carlton,Borsari Ristorante,4511,Cafes and Restaurants,Seats - Indoor,70,-37.80089707, 144.9666725
41,2015,246,106110,106110,201-203 Lygon Street,Carlton,Borsari Ristorante,4511,Cafes and Restaurants,Seats - Outdoor,58,-37.80089707, 144.9666725
42,2015,206,106113,106113,205-207 Lygon Street,Carlton,Ma's Dumpling Den,4511,Cafes and Restaurants,Seats - Indoor,35,-37.80049164, 144.9665902
43,2015,206,106113,106113,205-207 Lygon Street,Carlton,Ma's Dumpling Den,4511,Cafes and Restaurants,Seats - Outdoor,16,-37.80049164, 144.9665902
44,2015,206,106114,106114,209 Lygon Street,Carlton,Il Cantuccio Restaurant,4511,Cafes and Restaurants,Seats - Indoor,100,-37.80043187, 144.9666464
45,2015,206,106114,106114,209 Lygon Street,Carlton,Il Cantuccio Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,20,-37.80043187, 144.9666464
46,2015,206,106118,106118,219-221 Lygon Street,Carlton,Papa Gino's Pizza Restaurant,4511,Cafes and Restaurants,Seats - Indoor,100,-37.80018973, 144.9667173
47,2015,232,106956,106956,191 Nicholson Street,Carlton,Scopri Italian Food & Wine ,4511,Cafes and Restaurants,Seats - Indoor,60,-37.79568657, 144.9749221
48,2015,252,107540,107540,53-75 Pelham Street,Carlton,Michelino's Trattoria,4511,Cafes and Restaurants,Seats - Indoor,70,-37.80324285, 144.9671858
49,2015,252,107540,107540,53-75 Pelham Street,Carlton,Michelino's Trattoria,4511,Cafes and Restaurants,Seats - Outdoor,16,-37.80324285, 144.9671858
50,2015,239,107548,107548,222-224 Pelham Street,Carlton,Blue Print Eatery & Bar,4511,Cafes and Restaurants,Seats - Indoor,60,-37.80169537, 144.9583287
51,2015,252,111061,106250,122 Lygon Street,Carlton,Boutique Bistro Bar,4511,Cafes and Restaurants,Seats - Indoor,30,-37.80443778, 144.9666993
52,2015,252,111061,106250,122 Lygon Street,Carlton,Boutique Bistro Bar,4511,Cafes and Restaurants,Seats - Outdoor,8,-37.80443778, 144.9666993
53,2015,224,108247,108247,114-116 Rathdowne Street,Carlton,Paris Go Bistro,4511,Cafes and Restaurants,Seats - Outdoor,4,-37.79695652, 144.9708841
54,2015,239,107548,107548,222-224 Pelham Street,Carlton,Blue Print Eatery & Bar,4511,Cafes and Restaurants,Seats - Outdoor,12,-37.80169537, 144.9583287
55,2015,240,107551,107551,196-198 Pelham Street,Carlton,Pearls Cafe & Sandwich Bar,4511,Cafes and Restaurants,Seats - Indoor,20,-37.80185711, 144.9592355
56,2015,240,107551,107551,196-198 Pelham Street,Carlton,Pearls Cafe & Sandwich Bar,4511,Cafes and Restaurants,Seats - Outdoor,16,-37.80185711, 144.9592355
57,2015,262,107874,107874,255-259 Queensberry Street,Carlton,Red Capsicum,4511,Cafes and Restaurants,Seats - Indoor,40,-37.8044181, 144.9600381
58,2015,262,107874,107874,255-259 Queensberry Street,Carlton,Red Capsicum,4511,Cafes and Restaurants,Seats - Outdoor,12,-37.8044181, 144.9600381
59,2015,215,108197,108197,401 Rathdowne Street,Carlton,St Ann's On Rathdowne Street,4511,Cafes and Restaurants,Seats - Indoor,22,-37.79692164, 144.9703208
60,2015,226,108231,108231,174 Rathdowne Street,Carlton,Ziyka Restaurant  ,4511,Cafes and Restaurants,Seats - Indoor,24,-37.79527787, 144.971168
61,2015,226,108232,108232,172 Rathdowne Street,Carlton,Fu Lu Chinese Cafe,4511,Cafes and Restaurants,Seats - Indoor,20,-37.79532263, 144.9711594
62,2015,226,108232,108232,172 Rathdowne Street,Carlton,Fu Lu Chinese Cafe,4511,Cafes and Restaurants,Seats - Outdoor,4,-37.79532263, 144.9711594
63,2015,226,108233,108233,168-170 Rathdowne Street,Carlton,La Contadina Restaurant ,4511,Cafes and Restaurants,Seats - Indoor,75,-37.7953809, 144.9711498
64,2015,226,108233,108233,168-170 Rathdowne Street,Carlton,La Contadina Restaurant ,4511,Cafes and Restaurants,Seats - Outdoor,9,-37.7953809, 144.9711498
65,2015,226,108234,108234,166 Rathdowne Street,Carlton,Moretons Brasserie,4511,Cafes and Restaurants,Seats - Indoor,38,-37.79543508, 144.9711405
66,2015,226,108236,108236,160-162 Rathdowne Street,Carlton,Rossi's Pizza & Pasta ,4511,Cafes and Restaurants,Seats - Indoor,42,-37.79553609, 144.9711231
67,2015,226,108236,108236,160-162 Rathdowne Street,Carlton,Rossi's Pizza & Pasta ,4511,Cafes and Restaurants,Seats - Outdoor,12,-37.79553609, 144.9711231
68,2015,224,108247,108247,114-116 Rathdowne Street,Carlton,Paris Go Bistro,4511,Cafes and Restaurants,Seats - Indoor,55,-37.79695652, 144.9708841
69,2015,206,106132,106132,263 Lygon Street,Carlton,Lygon Food Store,4511,Cafes and Restaurants,Seats - Indoor,29,-37.79929755, 144.966868
70,2015,216,102723,102723,310-312 Drummond Street,Carlton,The Town Mouse,4511,Cafes and Restaurants,Seats - Outdoor,16,-37.79853797, 144.9691211
71,2015,216,102715,102715,348 Drummond Street,Carlton,Vincent The Dog,4511,Cafes and Restaurants,Seats - Indoor,21,-37.79777639, 144.9692679
72,2015,216,102715,102715,348 Drummond Street,Carlton,Vincent The Dog,4511,Cafes and Restaurants,Seats - Outdoor,12,-37.79777639, 144.9692679
73,2015,218,104477,104477,48-50 Grattan Street,Carlton,Il Vicolo,4511,Cafes and Restaurants,Seats - Outdoor,4,-37.80059699, 144.96788
74,2015,218,106206,106206,326-328 Lygon Street,Carlton,DOC Espresso,4511,Cafes and Restaurants,Seats - Indoor,50,-37.79932164, 144.9674735
75,2015,218,106206,106206,326-328 Lygon Street,Carlton,DOC Espresso,4511,Cafes and Restaurants,Seats - Outdoor,60,-37.79932164, 144.9674735
76,2015,245,109365,109365,644-658 Swanston Street,Carlton,Oko Oko,4511,Cafes and Restaurants,Seats - Indoor,40,-37.80131908, 144.9642823
77,2015,245,109360,109360,680-682 Swanston Street,Carlton,Colourful Yunnan Restaurant,4511,Cafes and Restaurants,Seats - Indoor,150,-37.80062759, 144.9642366
78,2015,245,109360,109360,680-682 Swanston Street,Carlton,Colourful Yunnan Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,8,-37.80062759, 144.9642366
79,2015,246,559022,559022,111-113 Grattan Street,Carlton,Tigerlily Cafe,4511,Cafes and Restaurants,Seats - Indoor,52,-37.80081687, 144.9657698
80,2015,246,559022,559022,111-113 Grattan Street,Carlton,Tigerlily Cafe,4511,Cafes and Restaurants,Seats - Outdoor,22,-37.80081687, 144.9657698
81,2015,267,106251,106251,66-88 Lygon Street,Carlton,Mellow's Restaurant and Bar,4511,Cafes and Restaurants,Seats - Indoor,42,-37.80530329, 144.9665747
82,2015,258,568077,568077,179-201 Pelham Street,Carlton,Porta Via,4511,Cafes and Restaurants,Seats - Outdoor,40,-37.80240996, 144.960034
83,2015,259,101059,101059,122-128 Berkeley Street,Carlton,Middle Fish ,4511,Cafes and Restaurants,Seats - Indoor,60,-37.80257712, 144.959001
84,2015,216,102723,102723,310-312 Drummond Street,Carlton,The Town Mouse,4511,Cafes and Restaurants,Seats - Indoor,40,-37.79853797, 144.9691211
85,2015,217,103704,103704,194-196 Faraday Street,Carlton,Yo-Chi,4511,Cafes and Restaurants,Seats - Indoor,75,-37.79844782, 144.9680207
86,2015,217,103704,103704,194-196 Faraday Street,Carlton,Yo-Chi,4511,Cafes and Restaurants,Seats - Outdoor,24,-37.79844782, 144.9680207
87,2015,246,106104,106104,175 Lygon Street,Carlton,Chocolateria San Churro,4511,Cafes and Restaurants,Seats - Indoor,60,-37.80156205, 144.9664856
88,2015,246,106104,106104,175 Lygon Street,Carlton,Chocolateria San Churro,4511,Cafes and Restaurants,Seats - Outdoor,24,-37.80156205, 144.9664856
89,2015,218,106209,106209,320 Lygon Street,Carlton,Donnini's ,4511,Cafes and Restaurants,Seats - Indoor,70,-37.79953749, 144.9675104
90,2015,218,106209,106209,320 Lygon Street,Carlton,Donnini's ,4511,Cafes and Restaurants,Seats - Outdoor,24,-37.79953749, 144.9675104
91,2015,243,109330,109330,743-751 Swanston Street,Carlton,KFC Carlton,4511,Cafes and Restaurants,Seats - Indoor,22,-37.8006201, 144.9636423
92,2015,243,109330,109330,743-751 Swanston Street,Carlton,KFC Carlton,4511,Cafes and Restaurants,Seats - Outdoor,10,-37.8006201, 144.9636423
93,2015,252,574431,106250,118 Lygon Street,Carlton,Svago Ristorante,4511,Cafes and Restaurants,Seats - Indoor,30,-37.80443778, 144.9666993
94,2015,252,574431,106250,118 Lygon Street,Carlton,Svago Ristorante,4511,Cafes and Restaurants,Seats - Outdoor,12,-37.80443778, 144.9666993
95,2015,252,111067,106250,108 Lygon Street,Carlton,Carlton Curry House,4511,Cafes and Restaurants,Seats - Indoor,28,-37.80443778, 144.9666993
96,2015,252,111067,106250,108 Lygon Street,Carlton,Carlton Curry House,4511,Cafes and Restaurants,Seats - Outdoor,12,-37.80443778, 144.9666993
97,2015,252,111068,106250,106 Lygon Street,Carlton,Saigon Pho Carlton,4511,Cafes and Restaurants,Seats - Indoor,35,-37.80443778, 144.9666993
98,2015,252,111068,106250,106 Lygon Street,Carlton,Saigon Pho Carlton,4511,Cafes and Restaurants,Seats - Outdoor,10,-37.80443778, 144.9666993
99,2015,205,573289,573289,714-736 Swanston Street,Carlton,Toothpicks Cafe,4511,Cafes and Restaurants,Seats - Indoor,60,-37.79944075, 144.9648536
100,2015,205,573289,573289,714-736 Swanston Street,Carlton,Toothpicks Cafe,4511,Cafes and Restaurants,Seats - Outdoor,36,-37.79944075, 144.9648536
101,2015,263,563936,563936,194-208 Victoria Street,Carlton,Brother Dough,4511,Cafes and Restaurants,Seats - Indoor,60,-37.80607064, 144.9606673
102,2015,264,619111,619111,136-154 Victoria Street,Carlton,T-Square Club Cafe,4511,Cafes and Restaurants,Seats - Indoor,38,-37.80619487, 144.9625116
103,2015,264,619111,619111,136-154 Victoria Street,Carlton,T-Square Club Cafe,4511,Cafes and Restaurants,Seats - Outdoor,98,-37.80619487, 144.9625116
104,2015,265,109384,109384,462-468 Swanston Street,Carlton,The First Big Mama,4511,Cafes and Restaurants,Seats - Outdoor,6,-37.8060084, 144.96333
105,2015,265,109845,109845,110-120 Victoria Street,Carlton,Coffee On Cardigan,4511,Cafes and Restaurants,Seats - Outdoor,68,-37.80601034, 144.9638907
106,2015,240,101052,101052,212 Berkeley Street,Carlton,Haymarket Place,4511,Cafes and Restaurants,Seats - Indoor,9,-37.80052523, 144.9589985
107,2015,240,101052,101052,212 Berkeley Street,Carlton,Haymarket Place,4511,Cafes and Restaurants,Seats - Outdoor,44,-37.80052523, 144.9589985
108,2015,251,102774,102774,18-40 Queensberry Street,Carlton,Coffee on Drummond,4511,Cafes and Restaurants,Seats - Outdoor,12,-37.80482036, 144.9682868
109,2015,256,518847,518847,19-21 Lincoln Square South,Carlton,Kaprica,4511,Cafes and Restaurants,Seats - Indoor,60,-37.80336259, 144.9627813
110,2015,256,518847,518847,19-21 Lincoln Square South,Carlton,Kaprica,4511,Cafes and Restaurants,Seats - Outdoor,15,-37.80336259, 144.9627813
111,2015,256,109323,109323,607-621 Swanston Street,Carlton,Wonder Kafe,4511,Cafes and Restaurants,Seats - Indoor,50,-37.80403829, 144.9629688
112,2015,257,105524,105524,100-106 Leicester Street,Carlton,Stovetop,4511,Cafes and Restaurants,Seats - Indoor,50,-37.8037076, 144.9608587
113,2015,257,105524,105524,100-106 Leicester Street,Carlton,Stovetop,4511,Cafes and Restaurants,Seats - Outdoor,16,-37.8037076, 144.9608587
114,2015,257,525991,525991,159 Pelham Street,Carlton,Briscola Espresso,4511,Cafes and Restaurants,Seats - Indoor,32,-37.80241321, 144.9612607
115,2015,257,525991,525991,159 Pelham Street,Carlton,Briscola Espresso,4511,Cafes and Restaurants,Seats - Outdoor,16,-37.80241321, 144.9612607
116,2015,260,103270,103270,654 Elizabeth Street,Carlton,Old Hankau,4511,Cafes and Restaurants,Seats - Indoor,30,-37.80307841, 144.9585194
117,2015,252,106246,106246,148-150 Lygon Street,Carlton,Pasta Rustica Ristorante,4511,Cafes and Restaurants,Seats - Indoor,115,-37.80366897, 144.966737
118,2015,252,106246,106246,148-150 Lygon Street,Carlton,Pasta Rustica Ristorante,4511,Cafes and Restaurants,Seats - Outdoor,38,-37.80366897, 144.966737
119,2015,254,106088,106088,127-129 Lygon Street,Carlton,Cosentino,4511,Cafes and Restaurants,Seats - Indoor,48,-37.80403007, 144.9660441
120,2015,254,106088,106088,127-129 Lygon Street,Carlton,Cosentino,4511,Cafes and Restaurants,Seats - Outdoor,24,-37.80403007, 144.9660441
121,2015,254,106094,106094,147 Lygon Street,Carlton,The Dessert Box,4511,Cafes and Restaurants,Seats - Indoor,18,-37.80373308, 144.9661056
122,2015,254,106094,106094,147 Lygon Street,Carlton,The Dessert Box,4511,Cafes and Restaurants,Seats - Outdoor,18,-37.80373308, 144.9661056
123,2015,268,108154,108153,49 Rathdowne Street,Carlton,Epocha Restaurant,4511,Cafes and Restaurants,Seats - Indoor,100,-37.80578725, 144.9685944
124,2015,268,108154,108153,49 Rathdowne Street,Carlton,Epocha Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,30,-37.80578725, 144.9685944
125,2015,267,106252,106252,56-62 Lygon Street,Carlton,Picasso Artee Cafe,4511,Cafes and Restaurants,Seats - Outdoor,7,-37.80566982, 144.9664413
126,2015,243,109330,109330,743-751 Swanston Street,Carlton,China Style ,4511,Cafes and Restaurants,Seats - Indoor,44,-37.8006201, 144.9636423
127,2015,243,109330,109330,743-751 Swanston Street,Carlton,China Style ,4511,Cafes and Restaurants,Seats - Outdoor,40,-37.8006201, 144.9636423
128,2015,203,109358,109358,832-834 Swanston Street,Carlton,Bento King,4511,Cafes and Restaurants,Seats - Indoor,30,-37.79668021, 144.9648999
129,2015,265,109848,109848,96-100 Victoria Street,Carlton,Draculas,4511,Cafes and Restaurants,Seats - Indoor,320,-37.80649729, 144.964176
130,2015,252,111070,106250,80 Queensberry Street,Carlton,Lambs Restaurant,4511,Cafes and Restaurants,Seats - Indoor,85,-37.80443778, 144.9666993
131,2015,252,111070,106250,80 Queensberry Street,Carlton,Lambs Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,22,-37.80443778, 144.9666993
132,2015,255,111305,111305,138 Queensberry Street,Carlton,Queens Cafe,4511,Cafes and Restaurants,Seats - Indoor,16,-37.80444614, 144.9642948
133,2015,255,111305,111305,138 Queensberry Street,Carlton,Queens Cafe,4511,Cafes and Restaurants,Seats - Outdoor,8,-37.80444614, 144.9642948
134,2015,208,101660,101660,330-332 Cardigan Street,Carlton,Le Miel Et Le Lune,4511,Cafes and Restaurants,Seats - Indoor,35,-37.79685803, 144.9663778
135,2015,217,102686,102686,313-315 Drummond Street,Carlton,Masani's Italian Dinning & Terrace ,4511,Cafes and Restaurants,Seats - Outdoor,30,-37.79837995, 144.968492
136,2015,217,103107,103107,189 Elgin Street,Carlton,Ultimate Coffee Bar,4511,Cafes and Restaurants,Seats - Indoor,10,-37.79746832, 144.9682099
137,2015,217,103107,103107,189 Elgin Street,Carlton,Ultimate Coffee Bar,4511,Cafes and Restaurants,Seats - Outdoor,4,-37.79746832, 144.9682099
138,2015,217,103711,103711,172-174 Faraday Street,Carlton,The Carlton Wine Room,4511,Cafes and Restaurants,Seats - Indoor,126,-37.79858383, 144.9685856
139,2015,217,103711,103711,172-174 Faraday Street,Carlton,The Carlton Wine Room,4511,Cafes and Restaurants,Seats - Outdoor,20,-37.79858383, 144.9685856
140,2015,217,103710,103710,176-178 Faraday Street,Carlton,Market Lane Coffee,4511,Cafes and Restaurants,Seats - Indoor,4,-37.79857335, 144.9684894
141,2015,217,103710,103710,176-178 Faraday Street,Carlton,Market Lane Coffee,4511,Cafes and Restaurants,Seats - Outdoor,6,-37.79857335, 144.9684894
142,2015,217,106193,106193,368-386 Lygon Street,Carlton,Brunetti Carlton,4511,Cafes and Restaurants,Seats - Indoor,60,-37.79803089, 144.9681789
143,2015,217,106193,106193,368-386 Lygon Street,Carlton,Brunetti Carlton,4511,Cafes and Restaurants,Seats - Outdoor,100,-37.79803089, 144.9681789
144,2015,226,108228,108228,180 Rathdowne Street,Carlton,Osc&r On Rathdowne ,4511,Cafes and Restaurants,Seats - Outdoor,6,-37.79514419, 144.9711917
145,2015,208,101660,101660,330-332 Cardigan Street,Carlton,Le Miel Et Le Lune,4511,Cafes and Restaurants,Seats - Outdoor,4,-37.79685803, 144.9663778
146,2015,226,108228,108228,180 Rathdowne Street,Carlton,Osc&r On Rathdowne ,4511,Cafes and Restaurants,Seats - Indoor,35,-37.79514419, 144.9711917
147,2015,204,109359,109359,768-804 Swanston Street,Carlton,Huoyan Shan,4511,Cafes and Restaurants,Seats - Indoor,48,-37.79780844, 144.965164
148,2015,204,109359,109359,768-804 Swanston Street,Carlton,Lucky Yu Kitchen,4511,Cafes and Restaurants,Seats - Indoor,44,-37.79780844, 144.965164
149,2015,266,111078,111078,16-26 Orr Street,Carlton,Orr Street Cafe,4511,Cafes and Restaurants,Seats - Indoor,28,-37.8063402, 144.9654007
150,2015,266,111078,111078,16-26 Orr Street,Carlton,Orr Street Cafe,4511,Cafes and Restaurants,Seats - Outdoor,18,-37.8063402, 144.9654007
151,2015,216,102714,102714,350-352 Drummond Street,Carlton,Markov,4511,Cafes and Restaurants,Seats - Indoor,65,-37.79771074, 144.9692712
152,2015,216,102714,102714,350-352 Drummond Street,Carlton,Markov,4511,Cafes and Restaurants,Seats - Outdoor,20,-37.79771074, 144.9692712
153,2015,246,106102,106102,171 Lygon Street,Carlton,Popol Nah,4511,Cafes and Restaurants,Seats - Indoor,60,-37.80165695, 144.9664692
154,2015,246,106102,106102,171 Lygon Street,Carlton,Popol Nah,4511,Cafes and Restaurants,Seats - Outdoor,28,-37.80165695, 144.9664692
155,2015,207,106153,106153,331-335 Lygon Street,Carlton,Jimmy Watsons ,4511,Cafes and Restaurants,Seats - Indoor,120,-37.7975082, 144.9671779
156,2015,207,106153,106153,331-335 Lygon Street,Carlton,Jimmy Watsons ,4511,Cafes and Restaurants,Seats - Outdoor,24,-37.7975082, 144.9671779
157,2015,240,107550,107550,156-180 Berkeley Street,Carlton,Bar Commercio,4511,Cafes and Restaurants,Seats - Indoor,115,-37.80155731, 144.9588203
158,2015,240,107550,107550,156-180 Berkeley Street,Carlton,Bar Commercio,4511,Cafes and Restaurants,Seats - Outdoor,20,-37.80155731, 144.9588203
159,2015,266,534005,534005,68 Victoria Street,Carlton,Carlton Megabytes,4511,Cafes and Restaurants,Seats - Indoor,33,-37.80671734, 144.9655262
160,2015,266,534005,534005,68 Victoria Street,Carlton,Carlton Megabytes,4511,Cafes and Restaurants,Seats - Outdoor,8,-37.80671734, 144.9655262
161,2015,215,103144,103144,138-144 Elgin Street,Carlton,Campos Coffee,4511,Cafes and Restaurants,Seats - Indoor,36,-37.79715068, 144.96981
162,2015,215,103144,103144,138-144 Elgin Street,Carlton,Campos Coffee,4511,Cafes and Restaurants,Seats - Outdoor,12,-37.79715068, 144.96981
163,2015,259,101061,101061,106-114 Berkeley Street,Carlton,Seven Seeds ,4511,Cafes and Restaurants,Seats - Indoor,90,-37.8028778, 144.9591271
164,2015,259,101061,101061,106-114 Berkeley Street,Carlton,Seven Seeds ,4511,Cafes and Restaurants,Seats - Outdoor,10,-37.8028778, 144.9591271
165,2015,245,104450,104450,251-257 Cardigan Street,Carlton,Rakuzen Simple Japanese ,4511,Cafes and Restaurants,Seats - Indoor,36,-37.80077102, 144.9651037
166,2015,245,104450,104450,251-257 Cardigan Street,Carlton,Rakuzen Simple Japanese ,4511,Cafes and Restaurants,Seats - Outdoor,12,-37.80077102, 144.9651037
167,2015,254,106095,106095,149 Lygon Street,Carlton,Tank Fish And Chippery ,4511,Cafes and Restaurants,Seats - Indoor,20,-37.80369873, 144.9661127
168,2015,254,106095,106095,149 Lygon Street,Carlton,Tank Fish And Chippery ,4511,Cafes and Restaurants,Seats - Outdoor,18,-37.80369873, 144.9661127
169,2015,252,106245,106245,152-154 Lygon Street,Carlton,Mawal,4511,Cafes and Restaurants,Seats - Indoor,100,-37.80359309, 144.9667447
170,2015,252,106245,106245,152-154 Lygon Street,Carlton,Mawal,4511,Cafes and Restaurants,Seats - Outdoor,20,-37.80359309, 144.9667447
171,2015,219,108188,108188,319-323 Rathdowne Street,Carlton,East Emperor,4511,Cafes and Restaurants,Seats - Indoor,80,-37.79918387, 144.969881
172,2015,226,108230,108230,176 Rathdowne Street,Carlton,Bangkok Rain ,4511,Cafes and Restaurants,Seats - Indoor,23,-37.79523278, 144.9711745
173,2015,226,108230,108230,176 Rathdowne Street,Carlton,Bangkok Rain ,4511,Cafes and Restaurants,Seats - Outdoor,12,-37.79523278, 144.9711745
174,2015,226,108235,108235,164 Rathdowne Street,Carlton,Cure Bar & Eatery,4511,Cafes and Restaurants,Seats - Indoor,70,-37.79547684, 144.9711319
175,2015,266,109851,109851,74 Victoria Street,Carlton,Sambal Malaysia,4511,Cafes and Restaurants,Seats - Indoor,24,-37.80670091, 144.9653525
176,2015,257,525992,525992,157 Pelham Street,Carlton,Briscola,4511,Cafes and Restaurants,Seats - Indoor,20,-37.80242146, 144.9613352
177,2015,257,525992,525992,157 Pelham Street,Carlton,Briscola,4511,Cafes and Restaurants,Seats - Outdoor,15,-37.80242146, 144.9613352
